ano;date;hour;round;home_team;score;away_team;placar_casa;placar_visitante;resultado;arena;state
2013;13/11/2013;23:00;34;Botafogo RJ;;Portuguesa;0.0;0.0;2;;
2013;13/11/2013;23:00;34;Criciuma;;Atletico-PR;2.0;1.0;1;;
2013;14/11/2013;23:00;34;Atletico-MG;;Internacional;2.0;1.0;1;;
2013;14/11/2013;23:00;34;Fluminense;;Nautico;2.0;0.0;1;;
2013;13/11/2013;23:50;34;Coritiba;;Corinthians;0.0;1.0;3;;
2013;13/11/2013;23:50;34;Sao Paulo;;Flamengo RJ;2.0;0.0;1;;
2013;13/11/2013;23:50;34;Vitoria;;Cruzeiro;1.0;3.0;3;;
2013;17/11/2013;19:00;35;Corinthians;;Vasco;0.0;0.0;2;;
2013;17/11/2013;19:00;35;Cruzeiro;;Ponte Preta;2.0;2.0;2;;
2013;17/11/2013;19:00;35;Fluminense;;Sao Paulo;2.0;1.0;1;;
2013;17/11/2013;19:00;35;Vitoria;;Santos;2.0;0.0;1;;
2013;16/11/2013;21:30;35;Botafogo RJ;;Atletico-PR;4.0;0.0;1;;
2013;17/11/2013;21:30;35;Goias;;Internacional;3.0;1.0;1;;
2013;17/11/2013;21:30;35;Gremio;;Flamengo RJ;2.0;1.0;1;;
2013;17/11/2013;21:30;35;Nautico;;Bahia;0.0;1.0;3;;
2013;17/11/2013;21:30;35;Portuguesa;;Atletico-MG;2.0;0.0;1;;
2013;16/11/2013;23:00;35;Coritiba;;Criciuma;1.0;2.0;3;;
2013;24/11/2013;19:00;36;Atletico-PR;;Nautico;6.0;1.0;1;;
2013;24/11/2013;19:00;36;Flamengo RJ;;Corinthians;1.0;0.0;1;;
2013;24/11/2013;19:00;36;Ponte Preta;;Gremio;1.0;1.0;2;;
2013;24/11/2013;19:00;36;Santos;;Fluminense;1.0;0.0;1;;
2013;23/11/2013;21:30;36;Criciuma;;Vitoria;1.0;1.0;2;;
2013;23/11/2013;21:30;36;Vasco;;Cruzeiro;2.0;1.0;1;;
2013;24/11/2013;21:30;36;Bahia;;Portuguesa;1.0;0.0;1;;
2013;24/11/2013;21:30;36;Internacional;;Coritiba;0.0;0.0;2;;
2013;24/11/2013;21:30;36;Sao Paulo;;Botafogo RJ;1.0;1.0;2;;
2013;23/11/2013;23:00;36;Atletico-MG;;Goias;4.0;1.0;1;;
2013;01/12/2013;19:00;37;Coritiba;;Botafogo RJ;2.0;1.0;1;;
2013;01/12/2013;19:00;37;Criciuma;;Sao Paulo;1.0;0.0;1;;
2013;01/12/2013;19:00;37;Cruzeiro;;Bahia;1.0;2.0;3;;
2013;01/12/2013;19:00;37;Ponte Preta;;Portuguesa;0.0;2.0;3;;
2013;01/12/2013;19:00;37;Vasco;;Nautico;2.0;0.0;1;;
2013;01/12/2013;19:00;37;Vitoria;;Flamengo RJ;4.0;2.0;1;;
2013;30/11/2013;21:30;37;Fluminense;;Atletico-MG;2.0;2.0;2;;
2013;01/12/2013;21:30;37;Gremio;;Goias;1.0;0.0;1;;
2013;01/12/2013;21:30;37;Santos;;Atletico-PR;2.0;1.0;1;;
2013;30/11/2013;23:00;37;Corinthians;;Internacional;0.0;0.0;2;;
2013;08/12/2013;19:00;38;Atletico-MG;;Vitoria;2.0;2.0;2;;
2013;08/12/2013;19:00;38;Atletico-PR;;Vasco;5.0;1.0;1;;
2013;08/12/2013;19:00;38;Bahia;;Fluminense;1.0;2.0;3;;
2013;08/12/2013;19:00;38;Botafogo RJ;;Criciuma;3.0;0.0;1;;
2013;08/12/2013;19:00;38;Goias;;Santos;0.0;3.0;3;;
2013;08/12/2013;19:00;38;Internacional;;Ponte Preta;0.0;0.0;2;;
2013;08/12/2013;19:00;38;Portuguesa;;Gremio;0.0;0.0;2;;
2013;08/12/2013;19:00;38;Sao Paulo;;Coritiba;0.0;1.0;3;;
2013;07/12/2013;21:00;38;Flamengo RJ;;Cruzeiro;1.0;1.0;2;;
2013;07/12/2013;21:30;38;Nautico;;Corinthians;1.0;0.0;1;;
