Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acerto_PB,Defi_PD_gol,RPS_PD_gol,Acerto_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acerto_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acerto_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acerto_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acerto_PD_gol_Fina,Defi_DC,RPS_DC,Acerto_DC,Defi_binpo_log,RPS_binpo_log,Acerto_binpo_log,Defi_binpo_p,RPS_binpo_p,Acerto_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Atlético-MG,Palmeiras,23,[0.355  0.2756 0.3694],[0.3635 0.2872 0.3493],[0.3451 0.273  0.3818],[0.3644 0.2872 0.3484],[0.3462 0.2731 0.3807],[0.4837 0.2354 0.2804],[0.3345 0.2408 0.4244],[0.3574 0.2628 0.3797],0.1302863599812278,0.13334142114427136,0.1293513021242522,0.13333586480427737,0.12938124931820724,0.10889296855502738,0.1133241155375806,0.1231,[0.4058 0.2964 0.2978],0.13358369583732504,0.8153706900000001,0.135991405,0,0.7872367199999999,0.13124068,0,0.7933942499999999,0.13247081499999996,0,0.7622265799999999,0.12707136999999996,0,0.79317054,0.13239346500000002,0,0.76225376,0.12708496000000002,0,0.86839025,0.146130215,0,0.8972030099999999,0.156435375,0,0.7484114399999999,0.12667924000000003,0,0.8609580199999999,0.156308885,0
Santos,Corinthians,23,[0.2377 0.4281 0.3341],[0.261  0.4156 0.3233],[0.2345 0.4282 0.3373],[0.2617 0.4154 0.3229],[0.2351 0.428  0.337 ],[0.2108 0.3192 0.47  ],[0.2478 0.4124 0.3398],[0.2321 0.4795 0.2883],0.03960042391485919,0.04627038994683184,0.03874624513440597,0.046454071433695995,0.03891110181589747,0.03553233036265263,0.04122631028251492,0.0349,[0.3178 0.2703 0.4117],0.05464840272925525,0.90270755,0.3364224900000001,0,0.8759937099999999,0.34639547000000004,0,0.8831167800000002,0.34988077000000006,0,0.82336725,0.32535428499999997,0,0.8818250100000001,0.3492868150000001,0,0.82190846,0.32467565,0,0.8513426399999999,0.34063444,0,0.94562528,0.42186832,0,0.7079558199999999,0.3175292449999999,0,0.36215801999999997,0.147408885,1
Sport,Avaí,23,[0.59   0.2575 0.1523],[0.647  0.2303 0.1223],[0.5748 0.2652 0.1598],[0.6476 0.2298 0.1223],[0.5754 0.2647 0.1598],[0.5249 0.2479 0.2269],[0.5394 0.2526 0.2079],[0.5643 0.2628 0.1727],0.07316456165778293,0.059117851861416326,0.07736806750248225,0.058922860521922464,0.07714528558670747,0.07262452488009578,0.08679109962732376,0.0753,[0.7465 0.1753 0.0767],0.0372283546651206,1.0719236200000002,0.50126447,0,1.13300154,0.5331781449999998,0,1.1066621200000002,0.51799754,0,1.24200438,0.594132225,0,1.1070872900000002,0.51842659,0,1.24255109,0.594608305,0,0.9821815300000001,0.459108185,0,0.93465803,0.43636997000000005,0,1.44047523,0.7034898700000001,0,0.91675802,0.424708885,0
Vitória,Fluminense,23,[0.3565 0.2469 0.3963],[0.3986 0.241  0.3601],[0.3529 0.2481 0.3987],[0.3989 0.2413 0.3594],[0.3531 0.2485 0.3981],[0.5013 0.2088 0.2881],[0.337  0.2356 0.4271],[0.3631 0.2575 0.3792],0.06096948531733837,0.06370650899151899,0.06029971590977353,0.06352797298026265,0.06012432529334233,0.06934680368890128,0.06038475795228607,0.0584,[0.3341 0.2491 0.4165],0.059094676400416005,0.8269404999999999,0.13789300499999996,0,0.8513055500000001,0.14219195,0,0.84885371,0.14186975000000002,0,0.86463497,0.144385105,0,0.8479154700000001,0.14170113,0,0.8639152600000001,0.14428870500000002,0,0.88029077,0.148119925,0,0.96030074,0.16767347000000002,0,0.84894587,0.14267257000000003,0,0.8609580199999999,0.156308885,0
Vasco,Grêmio,23,[0.1573 0.2092 0.6324],[0.1849 0.2327 0.582 ],[0.1511 0.2038 0.6439],[0.1861 0.233  0.5804],[0.1522 0.2043 0.6423],[0.2204 0.2351 0.5441],[0.1395 0.2018 0.6578],[0.1411 0.2336 0.6249],0.05015348504969242,0.06271834468664375,0.047551849606605155,0.06289830337560487,0.047729769898305734,0.06357167234129193,0.05631205354122067,0.0599,[0.2933 0.2846 0.422 ],0.10517679490710583,1.1827781800000001,0.5643547299999999,0,1.15383769,0.555733375,0,1.17677286,0.5683933299999999,0,1.0572613,0.5017889649999999,0,1.17305262,0.5664292649999999,0,1.05358637,0.4999391350000001,0,1.2138843300000002,0.587173375,0,0.95909298,0.45212828499999996,0,0.75850605,0.338796655,0,0.36215801999999997,0.147408885,1
São Paulo,Ponte Preta,23,[0.4592 0.2554 0.2852],[0.4863 0.2549 0.2586],[0.4513 0.2569 0.2916],[0.487  0.2545 0.2583],[0.4521 0.2565 0.2912],[0.4746 0.2331 0.2917],[0.4153 0.2376 0.3468],[0.4427 0.255  0.302 ],0.05234308724072964,0.04914050940914198,0.05238073141322303,0.049249597960059406,0.05249087650693766,0.06247958176643783,0.05991409807553466,0.0565,[0.5257 0.2596 0.2145],0.03977000522317984,0.8422122899999999,0.143684335,0,0.8466328399999998,0.14615891999999997,0,0.8408998599999999,0.144409485,0,0.85853566,0.15173258499999998,0,0.8419841000000001,0.14465420499999998,0,0.85965814,0.15199564499999996,0,0.87399809,0.14647629499999998,0,0.8984696600000001,0.155342405,0,0.8705628999999999,0.16122830999999999,0,0.8609580199999999,0.156308885,0
Botafogo,Flamengo,23,[0.3599 0.3021 0.3379],[0.3567 0.3039 0.3394],[0.3608 0.3014 0.3378],[0.3563 0.3041 0.3396],[0.3604 0.3016 0.3379],[0.2985 0.2634 0.438 ],[0.3328 0.2648 0.4023],[0.3493 0.2949 0.3558],0.0704029519666382,0.06984960836155486,0.07049842993447938,0.06976276932395718,0.07045154142932196,0.049557485116472955,0.05783396675659651,0.0641,[0.2951 0.2818 0.423 ],0.05222144373021965,0.6369701400000001,0.275002065,0,0.61516883,0.26198601000000005,1,0.6135274399999999,0.26134274,1,0.62138246,0.264513625,1,0.61422713,0.261666085,1,0.62215466,0.26483892499999995,1,0.67712017,0.3035408050000001,0,0.7533258100000001,0.342016935,0,0.75522425,0.33794881500000007,0,0.36215801999999997,0.147408885,1
Chapecoense,Cruzeiro,23,[0.2901 0.271  0.4388],[0.3161 0.2854 0.3984],[0.2856 0.2677 0.4467],[0.3162 0.2862 0.3976],[0.2858 0.2684 0.4457],[0.2931 0.2518 0.4548],[0.2261 0.2364 0.5372],[0.2353 0.2665 0.4981],0.0874404579989252,0.08036680784693999,0.08874680229895766,0.08005606539363823,0.08849398859894671,0.09214561737707667,0.09569076836368567,0.0919,[0.3998 0.3196 0.2806],0.05434900530734531,0.37829195000000004,0.15358467,1,0.47254444999999995,0.19949561500000002,1,0.45937154,0.193854125,1,0.5432949300000001,0.23086073499999993,1,0.46096869000000007,0.19440964500000002,1,0.5447786400000001,0.23143410000000003,1,0.32119000999999997,0.132513775,1,0.44655389,0.19141185500000005,1,0.77952056,0.3386882,0,0.91675802,0.424708885,0
Atlético-GO,Bahia,23,[0.2803 0.2534 0.466 ],[0.3039 0.2537 0.4422],[0.2713 0.2543 0.4742],[0.3054 0.2535 0.4409],[0.2728 0.2542 0.4727],[0.3472 0.2456 0.407 ],[0.3002 0.2437 0.4558],[0.3184 0.2687 0.4128],0.12045149106848115,0.12031723064366089,0.12093732327657386,0.12019091545887445,0.12089198998060621,0.11427374538101068,0.11551752612302149,0.1259,[0.3333 0.2718 0.3949],0.12885000251748457,0.80658209,0.13593249000000002,0,0.8531356499999999,0.14800193499999997,0,0.85453782,0.14932954499999995,0,0.84485974,0.144036505,0,0.8540827700000001,0.14907446500000004,0,0.8449242199999999,0.14391920500000002,0,0.86986337,0.14907367,0,0.8553161999999999,0.14317986,0,0.7973101399999999,0.13351745,0,0.8609580199999999,0.156308885,0
Avaí,Atlético-MG,24,[0.2535 0.3637 0.3828],[0.2483 0.3591 0.3925],[0.2568 0.3644 0.3788],[0.2483 0.3592 0.3925],[0.2567 0.3644 0.3789],[0.3083 0.2674 0.4241],[0.2604 0.3215 0.4182],[0.2691 0.3508 0.3801],0.1228389919725081,0.12323405370614236,0.12306225479676867,0.12322979311343223,0.12304240561368954,0.12696167981996442,0.12452841294930421,0.1273,[0.174  0.3152 0.5108],0.11515719614602618,0.63835146,0.10844540999999999,0,0.6156757799999999,0.10539904500000002,0,0.6134230399999999,0.10471784,0,0.62646195,0.10789383000000001,0,0.6134474599999999,0.10473004999999999,0,0.6263337800000001,0.10785456999999998,0,0.70306165,0.12130788999999996,0,0.8116124599999999,0.13753970999999995,0,0.7601436800000001,0.14559632,0,0.8609580199999999,0.156308885,0
Grêmio,Chapecoense,24,[0.7697 0.1398 0.0839],[0.7704 0.1429 0.0813],[0.7652 0.1413 0.087 ],[0.769  0.1437 0.082 ],[0.7635 0.1423 0.0878],[0.7443 0.1452 0.103 ],[0.7242 0.1631 0.1097],[0.7562 0.1555 0.0848],0.024206631450402135,0.02587746233183618,0.024357839578664005,0.026111583818807748,0.02462146481375536,0.023249852719592345,0.036958299542856385,0.0305,[0.6035 0.2322 0.1638],0.062449898997233126,1.4336097300000001,0.7015237899999999,0,1.45122134,0.70983595,0,1.4390657300000003,0.70365777,0,1.45794626,0.7138311049999999,0,1.43529038,0.7017234249999998,0,1.45473469,0.71220519,0,1.34370134,0.6558879649999999,0,1.37967453,0.672624495,0,1.1173595300000003,0.5313034950000001,0,0.91675802,0.424708885,0
Flamengo,Sport,24,[0.5911 0.2188 0.1892],[0.6258 0.2128 0.1605],[0.5696 0.2247 0.205 ],[0.6286 0.2116 0.1588],[0.5737 0.2233 0.2022],[0.7273 0.1679 0.1019],[0.5223 0.222  0.255 ],[0.5543 0.2268 0.2182],0.10081671932511166,0.11363919131480636,0.096590968274585,0.11395702264489468,0.09712649870294483,0.1248106236445052,0.08076002505730581,0.0918,[0.5582 0.2488 0.1928],0.1129044755920376,0.29769797,0.12328309499999998,1,0.25086929,0.10166901500000003,1,0.27775925,0.11377856999999998,1,0.21106972999999998,0.08303820499999999,1,0.27247941999999997,0.11147066500000001,1,0.20792996,0.08173749999999998,1,0.34250629000000005,0.14679013500000004,1,0.11293931000000003,0.042678370000000014,1,0.29426051999999997,0.11621813999999998,1,0.36215801999999997,0.147408885,1
Corinthians,Vasco,24,[0.7146 0.203  0.0818],[0.7079 0.2079 0.0836],[0.7131 0.2032 0.083 ],[0.7082 0.2077 0.0835],[0.7135 0.2029 0.083 ],[0.7362 0.1799 0.0825],[0.6199 0.2482 0.1317],[0.6376 0.2541 0.1081],0.18605520800070233,0.19002592894318585,0.18472833413526524,0.18976290227134116,0.18436195230736147,0.15244416597337984,0.19954713617820052,0.2125,[0.4934 0.2779 0.2287],0.1514626536726568,0.20758618000000006,0.07153134500000004,1,0.12935339999999998,0.044121640000000004,1,0.13049085000000002,0.044658895000000025,1,0.13553378,0.046206205000000014,1,0.13013966,0.044535784999999994,1,0.13525877999999997,0.04611020499999999,1,0.22342414,0.08093683,1,0.10876070000000002,0.038315805000000015,1,0.3861756599999999,0.15447362499999998,1,0.36215801999999997,0.147408885,1
Vitória,São Paulo,24,[0.4273 0.2389 0.3334],[0.4364 0.2391 0.3241],[0.4222 0.2405 0.3369],[0.4382 0.239  0.3224],[0.4244 0.2404 0.3347],[0.4559 0.2187 0.3242],[0.4392 0.2086 0.3508],[0.4714 0.2155 0.3118],0.07764434571239645,0.07631378868033448,0.07825962597875749,0.07605074477918634,0.07794209147434034,0.07244633926003351,0.07325965391610817,0.07,[0.333  0.2628 0.4041],0.0861143452199475,0.7422774499999999,0.34702563000000003,0,0.6840140600000001,0.31320394500000004,0,0.6757947,0.30871214500000005,0,0.7044545799999999,0.323372685,0,0.6805316100000001,0.31103732500000003,0,0.708282,0.32530962,0,0.65787124,0.3062717199999999,0,0.71238014,0.33146570500000005,0,0.5350496499999999,0.232933325,1,0.91675802,0.424708885,0
Atlético-PR,Fluminense,24,[0.4584 0.2536 0.2877],[0.5082 0.2385 0.2529],[0.4474 0.2554 0.297 ],[0.5081 0.2388 0.2526],[0.4474 0.2559 0.2966],[0.5153 0.2251 0.2587],[0.4591 0.2558 0.2849],[0.4889 0.2661 0.2449],0.047033557869962946,0.055229997158016374,0.045641837534771294,0.055082536916109925,0.04547529867255989,0.06021180257083138,0.042837093004160894,0.0438,[0.4227 0.2596 0.3176],0.04227459658320385,0.39200843,0.16062411,1,0.4404148100000001,0.18813732500000005,1,0.45880491999999995,0.19684731999999994,1,0.3627079,0.15301414500000005,1,0.45882312999999997,0.19669882999999996,1,0.36279781,0.15301273499999998,1,0.43917445999999993,0.18692742999999992,1,0.35252979,0.15116353000000002,1,0.5015372099999998,0.21710429499999995,1,0.36215801999999997,0.147408885,1
Botafogo,Santos,24,[0.289  0.3759 0.3351],[0.3205 0.3641 0.3154],[0.2805 0.3773 0.3422],[0.321  0.3642 0.3148],[0.2813 0.3775 0.3412],[0.3773 0.3322 0.2905],[0.2405 0.3437 0.4159],[0.2447 0.3756 0.3798],0.055027085346656186,0.06395056692097388,0.052650705143138,0.06407758837092596,0.052863695477016096,0.07907136020349805,0.04132396217690532,0.0431,[0.5067 0.2551 0.238 ],0.09608863298692771,0.8558014899999999,0.35732509500000004,0,0.75911382,0.30890650500000005,0,0.7771363800000001,0.317390545,0,0.6937662199999999,0.280598705,0,0.7754533800000001,0.316473565,0,0.6927816800000002,0.28007002000000003,0,0.86794275,0.37486495000000003,0,0.58250238,0.23607277000000002,1,0.3650648999999999,0.15004208499999996,1,0.36215801999999997,0.147408885,1
Cruzeiro,Bahia,24,[0.5374 0.2557 0.2067],[0.5859 0.2431 0.1707],[0.5144 0.2625 0.223 ],[0.5886 0.242  0.169 ],[0.5184 0.2612 0.2202],[0.6855 0.1858 0.1268],[0.5449 0.2362 0.2186],[0.5726 0.2407 0.1863],0.1399533017030442,0.14805164037486304,0.13886203302550193,0.14793535603852784,0.13895565925093442,0.107004140777411,0.1274987188922852,0.1347,[0.5638 0.2416 0.1942],0.13090599141519235,0.27531494,0.10876390500000001,1,0.32210614000000004,0.12840320500000002,1,0.35444261000000005,0.14279049000000002,1,0.25971491,0.10035995000000002,1,0.34865204,0.14025738000000001,1,0.25637496,0.09897323999999999,1,0.31069241,0.12751665499999998,1,0.14951013,0.057738775000000006,1,0.28635464000000005,0.11406988000000003,1,0.36215801999999997,0.147408885,1
Palmeiras,Coritiba,24,[0.5901 0.2387 0.1708],[0.6471 0.2194 0.1329],[0.5713 0.2453 0.183 ],[0.6476 0.2192 0.1326],[0.5723 0.245  0.1824],[0.6044 0.2084 0.1859],[0.5842 0.2238 0.1915],[0.6133 0.2265 0.1597],0.14262745853445685,0.14933422074595112,0.14232694862189443,0.1492276942910566,0.14227824117397356,0.09298084025014804,0.12693998601136056,0.1355,[0.6725 0.201  0.1254],0.13113922482381934,0.22634323000000003,0.08760059000000002,1,0.25416834000000005,0.09866380500000001,1,0.27744477999999995,0.10870970499999999,1,0.19033717999999997,0.07118050999999999,1,0.27622204999999994,0.10815333499999999,1,0.18981716000000004,0.07096418000000002,1,0.25964833,0.10487694499999997,1,0.23448872999999995,0.09577244499999996,1,0.16338241000000003,0.06162985500000001,1,0.36215801999999997,0.147408885,1
Ponte Preta,Atlético-GO,24,[0.5707 0.2488 0.1802],[0.6235 0.2293 0.1467],[0.5546 0.2551 0.1901],[0.6237 0.2291 0.1467],[0.555  0.2548 0.19  ],[0.7095 0.1783 0.11  ],[0.4791 0.2679 0.2529],[0.5032 0.2786 0.218 ],0.011598916595435596,0.008867537115369285,0.012264071260662018,0.008884272194537841,0.01228773952935138,0.007880807958539232,0.0172057979869911,0.0132,[0.5679 0.2634 0.1685],0.008696222697748454,0.9423522000000001,0.43221076,0,1.05967197,0.49863941500000003,0,1.02859518,0.4815976449999999,0,1.16945163,0.5580101700000001,0,1.0290480400000002,0.48190054000000004,0,1.16960939,0.55813489,0,0.8594656300000001,0.39377291000000014,0,1.3272811400000002,0.645791965,0,1.08328222,0.50678507,0,0.91675802,0.424708885,0
São Paulo,Corinthians,25,[0.183  0.263  0.5539],[0.2205 0.2768 0.5025],[0.177  0.2605 0.5623],[0.221  0.2764 0.5025],[0.1775 0.26   0.5623],[0.2613 0.238  0.5002],[0.1767 0.2135 0.6092],[0.1833 0.2467 0.5698],0.11813573862160892,0.12517556180007633,0.11680222030281918,0.12517163741091672,0.11682625272587595,0.11180075721635047,0.10086571043315866,0.115,[0.4589 0.2524 0.2884],0.1198382667038637,0.92573182,0.17924946500000002,0,0.8834632099999999,0.17020250500000003,0,0.8943705400000002,0.173867645,0,0.82414474,0.15066379000000002,0,0.89528754,0.17395627,0,0.82494421,0.15072388500000003,0,1.02092978,0.201539645,0,0.89912173,0.15948921500000002,0,0.85266953,0.14696849499999998,0,0.8609580199999999,0.156308885,0
Fluminense,Palmeiras,25,[0.3839 0.2416 0.3742],[0.369  0.242  0.3887],[0.3744 0.241  0.3843],[0.3716 0.2424 0.3857],[0.3774 0.2414 0.3809],[0.3934 0.2224 0.3832],[0.3419 0.2232 0.4345],[0.3645 0.2439 0.3912],0.07262490390278628,0.07473813761679256,0.07303178653976788,0.07483320027583548,0.07310917443350036,0.05209313308643385,0.08077089367725988,0.0773,[0.4197 0.2489 0.3312],0.07676166810378539,0.5629849,0.25150548500000003,1,0.59737541,0.26931477500000006,0,0.5773428500000001,0.259446305,1,0.5684126899999999,0.254741045,1,0.58398953,0.262672145,1,0.5742088100000001,0.257541325,1,0.4865041,0.21811688999999998,1,0.5846675600000001,0.26698710000000003,0,0.6853927400000002,0.31158704500000006,0,0.91675802,0.424708885,0
Coritiba,Botafogo,25,[0.273  0.3136 0.4134],[0.2948 0.3115 0.3937],[0.2712 0.3156 0.4132],[0.2951 0.3116 0.3932],[0.2713 0.3157 0.413 ],[0.3553 0.2785 0.3662],[0.2162 0.2652 0.5185],[0.2207 0.2988 0.4805],0.010683973366127779,0.011209144761612303,0.010340242626331908,0.011187839764447162,0.010320467784350853,0.01842805337461213,0.014366224930416024,0.0117,[0.3406 0.284  0.3754],0.017144825392822124,0.4078701800000001,0.15929437000000005,1,0.5169735200000001,0.20931428000000002,1,0.51748704,0.20894184,1,0.5515389800000001,0.22725336500000004,1,0.51783918,0.20908634499999998,1,0.55238481,0.227584455,1,0.34891573000000004,0.139244205,1,0.6055027799999999,0.26397026500000004,1,0.5867895200000001,0.25306676000000006,1,0.91675802,0.424708885,0
Atlético-GO,Cruzeiro,25,[0.2219 0.2822 0.4958],[0.2218 0.2835 0.4947],[0.2233 0.2817 0.4949],[0.2208 0.2843 0.4948],[0.2224 0.2826 0.495 ],[0.2083 0.2516 0.5399],[0.2178 0.2464 0.5357],[0.2275 0.2803 0.4921],0.08430533141322326,0.08382320097672417,0.08457854851558111,0.08345976307601838,0.08419904642195208,0.09404196386781054,0.09107497639818186,0.0853,[0.2759 0.3034 0.4207],0.07596039921402871,0.38828675,0.15480855000000002,1,0.38309408999999994,0.15167821499999998,1,0.38434379,0.15244395,1,0.38489558000000007,0.152261665,1,0.38434952,0.15224337999999998,1,0.38480616999999995,0.15193933,1,0.32372429,0.131459245,1,0.31838345999999995,0.12744846999999998,1,0.5037608599999999,0.20585464999999994,1,0.91675802,0.424708885,0
Chapecoense,Ponte Preta,25,[0.4654 0.2495 0.2848],[0.4975 0.2504 0.2518],[0.4483 0.2511 0.3003],[0.5018 0.2497 0.2483],[0.4532 0.2507 0.2958],[0.4459 0.2359 0.3176],[0.4198 0.2445 0.3355],[0.4405 0.2631 0.2963],0.10038226966108993,0.11287921931262482,0.09776838596720543,0.11347818160180494,0.09857165602262373,0.07677350972524462,0.107964740596632,0.1114,[0.5087 0.2763 0.2149],0.15675203501355256,0.47005555,0.20044661,1,0.42915844999999997,0.18353962999999998,1,0.45760419,0.19736667000000002,1,0.37860964999999996,0.15803037499999997,1,0.44933836999999993,0.19333277,1,0.37220622,0.15497776499999996,1,0.50897254,0.22466328500000002,1,0.46354538,0.20413920500000002,1,0.36389938999999993,0.14380034999999997,1,0.36215801999999997,0.147408885,1
Flamengo,Avaí,25,[0.6155 0.2725 0.1119],[0.6774 0.2371 0.0852],[0.5903 0.2855 0.1241],[0.6802 0.2356 0.084 ],[0.5937 0.2839 0.1223],[0.7493 0.1629 0.0852],[0.5631 0.267  0.1698],[0.5735 0.2844 0.142 ],0.09616429892712075,0.08463135418177994,0.10053571490702998,0.08402824278416307,0.09991563949362804,0.07705685285289837,0.10736386777483634,0.1078,[0.7594 0.1766 0.0629],0.07205188952710526,0.8611496099999999,0.174547335,0,0.92061811,0.19569213,0,0.8743651500000001,0.18193987000000003,0,1.04814621,0.23309055,0,0.88023619,0.18373073,0,1.0540354,0.23488086000000002,0,0.8832026500000001,0.17297381500000003,0,1.26944594,0.284583045,0,1.25863233,0.29039278499999993,0,0.8609580199999999,0.156308885,0
Atlético-MG,Vitória,25,[0.5167 0.2563 0.2268],[0.5686 0.2443 0.1868],[0.4919 0.2616 0.2463],[0.5683 0.2448 0.1866],[0.4925 0.262  0.2454],[0.5959 0.2047 0.1977],[0.4693 0.2363 0.2942],[0.4978 0.2507 0.2512],0.017363621518435526,0.013055054359292446,0.019363684619028567,0.012982330011812267,0.019171091990218256,0.020208473112028596,0.027281565274019058,0.022,[0.6023 0.2463 0.1511],0.008009095013121425,0.87135677,0.40402858999999997,0,0.93050682,0.432253965,0,0.87846386,0.4048639500000001,0,1.04428269,0.49205623,0,0.8806214099999998,0.40591325500000003,0,1.04451149,0.4920482950000001,0,0.77423382,0.35905694499999996,0,1.0406841900000001,0.49803003,0,1.1440601899999998,0.5414436699999998,0,0.91675802,0.424708885,0
Bahia,Grêmio,25,[0.2529 0.2494 0.4973],[0.2674 0.2562 0.4762],[0.2522 0.2509 0.4967],[0.2688 0.2549 0.476 ],[0.2533 0.2494 0.497 ],[0.253  0.2216 0.5245],[0.2123 0.2279 0.5594],[0.2226 0.2595 0.5178],0.07416596350478438,0.07999665328837355,0.07527410577163972,0.0790181161959766,0.07414838075966368,0.05176995836269121,0.07579478239870943,0.0802,[0.2899 0.2468 0.463 ],0.07279471826335374,0.93980785,0.43628559000000006,0,0.8676660599999999,0.40293193,0,0.8688665400000001,0.403057245,0,0.8291076399999998,0.38182987999999984,0,0.8667702499999999,0.4024341349999999,0,0.8262034500000002,0.38075761,0,0.9853380600000001,0.4669237450000001,0,0.8822158099999999,0.417027485,0,0.7795212499999999,0.359444495,0,0.36215801999999997,0.147408885,1
Sport,Vasco,25,[0.5039 0.239  0.2567],[0.5235 0.2428 0.2333],[0.5021 0.2386 0.2589],[0.5225 0.2426 0.2345],[0.5004 0.2385 0.2606],[0.3981 0.2731 0.3288],[0.4327 0.2454 0.3218],[0.4518 0.2647 0.2833],0.1126304768083483,0.11546189259646934,0.1122901282688191,0.11531964749578828,0.11214337088897751,0.12927916909273718,0.1163221084552229,0.1256,[0.4513 0.297  0.2517],0.13040802200697793,0.8250482200000001,0.142247765,0,0.8989311,0.16000789,0,0.89886358,0.15967053,0,0.9018329799999999,0.16433404999999998,0,0.8981947700000001,0.15928681,0,0.9016512599999998,0.16409221,0,0.8602056899999998,0.145424455,0,0.79497666,0.133296525,0,0.7612335800000001,0.13351229,0,0.8609580199999999,0.156308885,0
Santos,Atlético-PR,25,[0.479  0.3249 0.196 ],[0.5064 0.3084 0.1851],[0.4728 0.3279 0.1992],[0.506 0.309 0.185],[0.4726 0.3284 0.199 ],[0.4866 0.3133 0.2   ],[0.409  0.3273 0.2637],[0.4188 0.3542 0.227 ],0.20306558635957664,0.19907202664517193,0.2030360903736852,0.19948673701539374,0.20338532616167487,0.19392271281307308,0.19163869803584926,0.2008,[0.3763 0.2813 0.3424],0.11668191741849863,0.51478008,0.19466121999999997,1,0.4154170100000001,0.15494811,1,0.42513889,0.15883017,1,0.3730135300000001,0.13897000500000004,1,0.42559832000000003,0.15887588,1,0.373742,0.13913050000000002,1,0.52594398,0.209409345,1,0.40173645000000013,0.15180979000000003,1,0.5853691399999998,0.25311972499999996,1,0.36215801999999997,0.147408885,1
Vasco,Chapecoense,26,[0.4255 0.256  0.3182],[0.4387 0.2637 0.2975],[0.4164 0.2537 0.3297],[0.4377 0.2647 0.2975],[0.416  0.2548 0.329 ],[0.5095 0.2433 0.2468],[0.3971 0.2556 0.3472],[0.4162 0.2828 0.3009],0.12151178679515327,0.12534124325237753,0.12003568524671676,0.12576529338271905,0.12070563584596183,0.11549953068958088,0.12038891754138117,0.1316,[0.3971 0.3264 0.2764],0.1317885708503684,0.7781390900000001,0.13191172499999998,0,0.83583749,0.141246295,0,0.8390547399999999,0.141111505,0,0.8231016299999999,0.14051173000000003,0,0.83662004,0.14071433999999997,0,0.8207536300000001,0.14007353000000003,0,0.8323676099999999,0.139152855,0,0.89309538,0.160349125,0,0.6878223299999999,0.117070335,0,0.8609580199999999,0.156308885,0
Bahia,Coritiba,26,[0.5209 0.2572 0.2218],[0.5578 0.247  0.1949],[0.506  0.2639 0.2299],[0.5581 0.246  0.1956],[0.5066 0.2626 0.2306],[0.4475 0.2419 0.3102],[0.4884 0.2473 0.2641],[0.5098 0.266  0.224 ],0.12099152544061369,0.11609858043118029,0.12343427036234368,0.11583804821222532,0.12313170802429736,0.11246755420989153,0.11605935548521297,0.1235,[0.5569 0.2396 0.2031],0.11381171209895506,0.8488280400000001,0.15508086000000001,0,0.8722838900000001,0.160288215,0,0.8507332200000001,0.15449102499999998,0,0.91613585,0.174621985,0,0.8535786800000001,0.15495611999999997,0,0.91825097,0.17492625500000003,0,0.8748406600000002,0.154194545,0,0.8711959,0.14836438500000002,0,0.92959538,0.17577500999999998,0,0.8609580199999999,0.156308885,0
Botafogo,Vitória,26,[0.6026 0.2251 0.1717],[0.6359 0.2098 0.1532],[0.5827 0.2331 0.1837],[0.6359 0.2102 0.153 ],[0.5836 0.2332 0.1827],[0.5746 0.214  0.2103],[0.5593 0.2093 0.2306],[0.5891 0.2178 0.1921],0.011930086634703824,0.01164952436479858,0.012264704631933753,0.01153236767357616,0.012084981889073514,0.021180071598904587,0.0203554554266707,0.0169,[0.5869 0.2205 0.1918],0.016149214356496626,1.04717806,0.49906371,0,1.0998776600000002,0.5241072050000001,0,1.06022059,0.50253459,0,1.16545509,0.559789255,0,1.06295049,0.503875725,0,1.16596185,0.5601274150000001,0,0.94859934,0.45178154500000006,0,0.9995872500000001,0.476028165,0,1.0462590999999999,0.49817350499999996,0,0.91675802,0.424708885,0
