Home,Away,Rodada,prob_PB,prob_PD_gol,prob_PD_gol_FinC_RB,prob_PD_gol_Fina_RB,prob_PD_gol_FinC,prob_PD_gol_Fina,prob_DC,prob_binpo_log,prob_binpo_p,prob_PB_placar,prob_PD_gol_placar,prob_PD_gol_FinC_placar,prob_PD_gol_Fina_placar,prob_DC_placar,prob_binpo_log_placar,prob_binpo_p_placar,Defi_PB,RPS_PB,Defi_PD_gol,RPS_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Defi_DC,RPS_DC,Defi_binpo_log,RPS_binpo_log,Defi_binpo_p,RPS_binpo_p,Defi_palp_br,RPS_palp_br
Flamengo,Santos,37,[0.3974 0.3286 0.274 ],[0.4016 0.3347 0.2636],[0.3816 0.3368 0.2815],[0.4407 0.3258 0.2334],[0.3886 0.3361 0.2753],[0.4468 0.3245 0.2286],[0.3928 0.3049 0.3022],[0.5178 0.2779 0.2042],[0.5999 0.2395 0.1602],0.051,0.047522461516534185,0.049261017538567854,0.042711254719703794,0.057050586441832356,0.04624257863979857,0.040257461869987514,0.79298072,0.34250137999999997,0.8155916099999999,0.35171013,0.77529505,0.33085856499999994,0.8880376899999999,0.39086937499999996,0.78916326,0.338100025,0.8999884499999999,0.39726697,0.73418069,0.32053857,0.9786428900000002,0.4506276700000001,1.1225043,0.5322362649999999,0.91675802,0.424708885
Bahia,Chapecoense,37,[0.4819 0.2522 0.2657],[0.5176 0.2359 0.246 ],[0.5264 0.2348 0.2383],[0.5337 0.2356 0.2303],[0.5164 0.2362 0.2469],[0.5249 0.237  0.2376],[0.4639 0.2378 0.298 ],[0.5138 0.2224 0.263 ],[0.4189 0.2639 0.3171],0.0766,0.06361208922320646,0.06380016878390117,0.06462584869261663,0.08229314352307991,0.051890685419787475,0.09009520921296388,0.8350289399999999,0.38556523,0.8920745699999999,0.41783613,0.9124148900000002,0.428261325,0.93278114,0.43832917,0.88961901,0.41653798499999994,0.91294277,0.42800593500000006,0.7645560499999999,0.35379309499999995,0.8566212000000001,0.40299076,0.7114728300000002,0.3208465300000001,0.91675802,0.424708885
Palmeiras,Botafogo,37,[0.54   0.2331 0.2264],[0.5272 0.245  0.2275],[0.5182 0.2459 0.2356],[0.5663 0.2356 0.1976],[0.5188 0.2464 0.2344],[0.5668 0.2359 0.1969],[0.5178 0.2235 0.2582],[0.6055 0.2105 0.1828],[0.5873 0.2247 0.1874],0.0918,0.09672597550011196,0.0946120344433138,0.1062010294410737,0.08325508650762233,0.09856667324303665,0.10535172399960883,0.31719256999999995,0.13154192999999997,0.33532109,0.137716385,0.34810541,0.14389007,0.28264881,0.11366977499999999,0.34720976,0.14334231999999997,0.28208066000000004,0.11329484500000002,0.34913633,0.14972138999999995,0.23335633999999997,0.09474384499999997,0.25593014,0.10283282499999997,0.36215801999999997,0.147408885
Botafogo,Cruzeiro,38,[0.3883 0.2983 0.3134],[0.3902 0.3061 0.3037],[0.3862 0.3036 0.3102],[0.4   0.304 0.296],[0.3862 0.3056 0.3082],[0.3997 0.3056 0.2946],[0.3794 0.2757 0.3449],[0.4122 0.2803 0.3075],[0.3913 0.2924 0.3162],0.037,0.033716607960390756,0.03409227104417363,0.03340200959815467,0.03952560544393529,0.04369582566520066,0.03927600499403278,0.7413793399999999,0.124498225,0.72598694,0.12224486500000001,0.73034744,0.12268724,0.732032,0.12380800000000003,0.72632904,0.12206884000000001,0.72874061,0.12330409499999997,0.7875108599999999,0.131450185,0.7824331800000001,0.132232545,0.75379589,0.126580695,0.8609580199999999,0.156308885
Vasco,Ponte Preta,38,[0.4965 0.2963 0.2072],[0.4697 0.285  0.2452],[0.4487 0.2882 0.263 ],[0.4805 0.2855 0.2339],[0.4572 0.287  0.2557],[0.488  0.2838 0.2282],[0.4862 0.2781 0.2356],[0.4884 0.2573 0.2541],[0.4889 0.2966 0.2144],0.078,0.08384420754760767,0.08304082709234305,0.08397633602771476,0.07960860689829405,0.09299571480198915,0.07831026262515367,0.38423778000000003,0.14822204500000002,0.42256613,0.170695095,0.4561599300000001,0.186576655,0.4060997100000001,0.16231813000000003,0.44238332999999985,0.18003274499999997,0.39476168,0.15710961999999998,0.39683741000000006,0.15977247000000003,0.39250466000000006,0.163201545,0.39516213,0.153616735,0.36215801999999997,0.147408885
Santos,Avaí,38,[0.5747 0.2814 0.1438],[0.5779 0.2944 0.1276],[0.557  0.3078 0.1352],[0.6193 0.2661 0.1144],[0.562  0.3046 0.1334],[0.624  0.2631 0.1127],[0.5631 0.2679 0.1689],[0.6013 0.2432 0.1552],[0.5862 0.2433 0.1702],0.1087,0.10108645655837749,0.10227044645287775,0.09732466896836812,0.1066134934057232,0.11030090426238208,0.1126560444427477,0.86734449,0.175493655,0.84812153,0.17513785499999998,0.8076688799999999,0.16426402,0.9352290599999998,0.19833284499999998,0.8172207200000001,0.16681978000000003,0.9450989,0.20106122499999998,0.88157923,0.17282131000000003,0.95839497,0.19287101499999998,0.94519337,0.18635039000000003,0.8609580199999999,0.156308885
São Paulo,Bahia,38,[0.4572 0.248  0.2945],[0.4461 0.2499 0.3037],[0.4203 0.2564 0.3231],[0.4678 0.2504 0.2815],[0.431  0.2523 0.3165],[0.4774 0.2463 0.276 ],[0.4393 0.2315 0.329 ],[0.5492 0.2116 0.2378],[0.5085 0.2424 0.2487],0.117,0.11810485487744546,0.11932516410517885,0.11653106769355927,0.10797494946023077,0.0926811192545692,0.1149682212010553,0.86126609,0.14796948499999998,0.85388891,0.14571065,0.8339866600000001,0.14058750999999997,0.8599792500000001,0.14912408500000002,0.84498854,0.14302996499999998,0.87215045,0.15212627,0.89181774,0.15067858499999998,0.9797440400000001,0.17941962000000003,0.8943817000000001,0.16031161000000002,0.8609580199999999,0.156308885
Atlético-MG,Grêmio,38,[0.3514 0.2905 0.358 ],[0.3176 0.2822 0.4001],[0.3049 0.2806 0.4144],[0.3301 0.2869 0.383 ],[0.3107 0.2793 0.4099],[0.3354 0.2853 0.3793],[0.3434 0.2646 0.3919],[0.4393 0.2277 0.3323],[0.4428 0.2743 0.2829],0.0015,0.0016997480026426438,0.0017773200054151332,0.0016780310387346246,0.0018285381551781449,0.009199795910774834,0.002265373501675973,0.63323621,0.2744587900000001,0.70538661,0.312914905,0.73362773,0.32748713500000004,0.6777666199999999,0.297727505,0.72116099,0.32161725,0.6669577400000001,0.292780825,0.6547223300000001,0.2923937850000001,0.47665506999999996,0.21263698999999997,0.4657447399999999,0.19525212499999992,0.36215801999999997,0.147408885
Atlético-PR,Palmeiras,38,[0.361  0.2605 0.3783],[0.3389 0.2629 0.398 ],[0.3261 0.2601 0.4136],[0.3366 0.2618 0.4014],[0.3321 0.2622 0.4055],[0.342  0.2635 0.3943],[0.3492 0.2376 0.413 ],[0.3173 0.2489 0.4335],[0.3302 0.2634 0.4062],0.0263,0.02345084337538037,0.022619830198598475,0.023825756489980487,0.023755906032716125,0.020906579601634903,0.022368068720927663,0.61929214,0.275791645,0.6645736200000001,0.297808245,0.69285818,0.3126858449999999,0.66976076,0.30069108,0.6792695,0.30534146999999995,0.6578687399999998,0.2942971449999999,0.6505634,0.29713746,0.7159527499999999,0.32713091,0.6830100399999999,0.30689651999999995,0.36215801999999997,0.147408885
Sport,Corinthians,38,[0.2606 0.2675 0.4717],[0.2307 0.2617 0.5074],[0.2268 0.2616 0.5115],[0.2573 0.2709 0.4716],[0.2265 0.2592 0.5141],[0.257  0.2687 0.4742],[0.2555 0.2405 0.5037],[0.2438 0.2391 0.5167],[0.3963 0.2762 0.3274],0.0883,0.0821927514291448,0.08029481145499659,0.0889441541662998,0.08744143568012645,0.06610200943191934,0.11581262841677532,0.8407695000000002,0.38470100500000004,0.9177641399999998,0.424740145,0.9279050499999999,0.42978640500000004,0.8473966600000001,0.387099285,0.9297856999999999,0.43140338999999994,0.84911433,0.38850475,0.86583419,0.40414817,0.89598614,0.419615505,0.5479308900000001,0.235854975,0.36215801999999997,0.147408885
Vitória,Flamengo,38,[0.3945 0.2507 0.3545],[0.3466 0.2607 0.3925],[0.3483 0.259  0.3925],[0.3498 0.263  0.3871],[0.3496 0.2606 0.3896],[0.3504 0.2644 0.385 ],[0.3794 0.2315 0.3888],[0.3622 0.2361 0.4012],[0.3449 0.2718 0.3833],0.0809,0.08511025137336814,0.08477626980226097,0.08369119780657269,0.08452809868329576,0.08606087423395932,0.0821406517236564,0.63515099,0.28595669,0.5571522999999999,0.24447244499999998,0.5574501399999999,0.24506310999999997,0.56717545,0.248941945,0.5627206800000001,0.24728212000000005,0.57091252,0.25037962,0.57110205,0.25857163,0.54549349,0.24457599000000005,0.57315014,0.24963745,0.91675802,0.424708885
Atlético-GO,Fluminense,38,[0.4121 0.2611 0.3266],[0.3602 0.2542 0.3853],[0.3558 0.2536 0.3904],[0.3891 0.2495 0.3612],[0.3539 0.2553 0.3906],[0.3873 0.2509 0.3615],[0.4002 0.24   0.3596],[0.3977 0.2315 0.3702],[0.3592 0.2691 0.3716],0.1241,0.1201373249253934,0.12078664284913321,0.11797111475629919,0.11326778866759213,0.10178453899997109,0.1278838949139881,0.82246718,0.138312345,0.8344177700000002,0.139215745,0.8361187599999998,0.13958102,0.8451145,0.14100440499999997,0.8323916599999999,0.138984945,0.84183435,0.14045031,0.8670722,0.14480806,0.88580558,0.147829145,0.80132601,0.13359277,0.8609580199999999,0.156308885
Chapecoense,Coritiba,38,[0.5115 0.2562 0.2321],[0.4891 0.2562 0.2545],[0.4687 0.258  0.2731],[0.5218 0.2504 0.2276],[0.4737 0.2586 0.2675],[0.5251 0.2508 0.2238],[0.4987 0.2391 0.262 ],[0.4738 0.2336 0.292 ],[0.5224 0.2661 0.2114],0.0935,0.09325950271152801,0.09220333960278979,0.09481420654415677,0.09356026370341221,0.0936168575609028,0.08960270994340222,0.35814110000000005,0.14629779000000004,0.39142750000000004,0.16294547000000004,0.4234273,0.17848630999999998,0.3431771599999999,0.14028405999999996,0.4154219,0.17432751000000002,0.33851709,0.137875455,0.37711450000000013,0.16002528500000002,0.4167194,0.18125077999999997,0.34360093,0.13641701,0.36215801999999997,0.147408885
