Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acertos_PB,Defi_PD_gol,RPS_PD_gol,Acertos_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acertos_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acertos_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acertos_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acertos_PD_gol_Fina,Defi_DC,RPS_DC,Acertos_DC,Defi_binpo_log,RPS_binpo_log,Acertos_binpo_log,Defi_binpo_p,RPS_binpo_p,Acertos_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Sport,Corinthians,37,[0.3319 0.2711 0.3969],[0.3184 0.2698 0.4118],[0.3064 0.2737 0.4198],[0.3384 0.2701 0.3914],[0.3174 0.2743 0.4082],[0.363  0.2344 0.4021],[0.2593 0.2271 0.5131],[0.302  0.2633 0.4345],0.05758628064670602,0.054628569931879735,0.05313711352520689,0.05862899422608334,0.05542354425214623,0.04938622463351715,0.036924555979372116,0.0502,[0.378  0.2169 0.4038],0.04140115743360127,0.7453211399999999,0.338084065,0,0.67738243,0.30198331000000006,0,0.73222469,0.32869849,0,0.7069498399999999,0.31707889999999994,0,0.70781049,0.31632583,0,0.6638625300000001,0.29549341,0,0.86348251,0.40621085000000007,0,0.6223967699999999,0.28392800500000004,0,0.59698405,0.27549585000000004,0,0.36215801999999997,0.147408885,1
Grêmio,Atlético-MG,37,[0.564  0.2318 0.2036],[0.5682 0.2318 0.1994],[0.553  0.2385 0.2081],[0.5713 0.2292 0.199 ],[0.5545 0.2369 0.2082],[0.4368 0.2212 0.341 ],[0.5347 0.225  0.2398],[0.603  0.225  0.1715],0.09828025767436516,0.09817833131204351,0.09724612230229242,0.09855980361525205,0.09754372751005384,0.08590340910985404,0.09774460219821875,0.0977,[0.3636 0.2334 0.4024],0.08097289458687784,0.23764625000000003,0.09359662500000003,1,0.28528020000000004,0.11589700000000004,1,0.2999968599999999,0.12164070499999996,1,0.27994283999999997,0.11322579999999997,1,0.2979391,0.12099218500000002,1,0.27591732999999996,0.111792095,1,0.32463313000000005,0.13712421500000002,1,0.4824046799999999,0.21707961999999995,1,0.62140628,0.28370716000000007,0,0.36215801999999997,0.147408885,1
Cruzeiro,Joinville,37,[0.5695 0.299  0.1315],[0.5764 0.2998 0.1237],[0.5493 0.3065 0.1441],[0.5828 0.2947 0.1224],[0.5544 0.303  0.1425],[0.5756 0.29   0.1343],[0.5323 0.2778 0.1898],[0.5717 0.291  0.1373],0.06043744345809328,0.06173841092162779,0.05557705149297792,0.06370521854966461,0.05697949553813169,0.06275107983887016,0.05327912948415324,0.0618,[0.5271 0.3161 0.1568],0.05033014839757191,0.28697318000000005,0.10114609000000001,1,0.2920235,0.10131124999999999,1,0.31783755,0.11196207,1,0.28461868999999995,0.09738170499999997,1,0.31067460999999996,0.109447065,1,0.27588569,0.09453105,1,0.33194017,0.127402655,1,0.28225185,0.09908936500000001,1,0.34813985999999997,0.124110325,1,0.36215801999999997,0.147408885,1
Vasco,Santos,37,[0.177  0.2413 0.5814],[0.1792 0.2392 0.5813],[0.1647 0.2358 0.5991],[0.186  0.2435 0.5702],[0.1688 0.2382 0.5926],[0.1919 0.2146 0.5925],[0.1554 0.1931 0.65  ],[0.1831 0.2386 0.578 ],0.067558816594493,0.06644946863162726,0.06429637924276627,0.06903707047568407,0.06568242124060461,0.05095926330316611,0.0490476167800191,0.0662,[0.1832 0.2694 0.5472],0.08244852926757965,1.0583395699999998,0.5008782949999999,0,1.07358065,0.5078519899999999,0,1.11224854,0.5285632499999998,0,1.06883897,0.505985645,0,1.0988074399999999,0.5212712999999999,0,1.0470162900000002,0.4940331700000001,0,1.1731367700000002,0.56890183,0,1.0501350200000001,0.50263443,0,1.0391664399999998,0.48340451999999995,0,0.36215801999999997,0.147408885,1
Palmeiras,Coritiba,37,[0.7261 0.1805 0.0918],[0.7265 0.1808 0.0912],[0.7011 0.1911 0.1065],[0.7378 0.1752 0.0852],[0.7088 0.1878 0.1021],[0.7542 0.1544 0.0875],[0.6633 0.1892 0.146 ],[0.7311 0.1734 0.0934],0.011810042508294954,0.011726556849549019,0.014164163385926713,0.010777464959551585,0.013454497800776583,0.010595060561940926,0.019023268342186688,0.0119,[0.6894 0.2124 0.0976],0.012819820096340504,1.3864983299999998,0.676315935,0,1.3846287,0.6745736649999999,0,1.3264026699999998,0.6437818699999999,0,1.38640833,0.675498895,0,1.3438906899999998,0.653145345,0,1.4119029200000002,0.6889605400000002,0,1.20507953,0.5833626950000002,0,1.4253132499999999,0.6971934049999999,0,1.33471188,0.64425798,0,0.91675802,0.424708885,0
Chapecoense,Goiás,37,[0.4398 0.3282 0.2319],[0.4409 0.327  0.2321],[0.4262 0.327  0.2468],[0.4468 0.3282 0.2251],[0.4284 0.3283 0.2432],[0.4408 0.3197 0.2396],[0.4112 0.2857 0.3031],[0.4538 0.31   0.2362],0.009605003051990456,0.00972750609070214,0.010977251875305898,0.009038463444015049,0.010551565560688585,0.011051072250790496,0.02023995059056721,0.0117,[0.3732 0.3394 0.2874],0.012989393797476469,0.8854248800000001,0.39466244000000006,0,0.89111689,0.39162402500000004,0,0.85588568,0.37447834000000013,0,0.8909922200000001,0.39203161000000003,0,0.8640536900000001,0.37806072999999996,0,0.90781549,0.40012762499999993,0,0.7363795400000002,0.32737752500000006,0,0.87472089,0.38633245,0,0.7622693599999999,0.32353849999999995,0,0.91675802,0.424708885,0
Fluminense,Internacional,37,[0.4423 0.3027 0.2549],[0.4477 0.2969 0.2554],[0.4236 0.3097 0.2667],[0.4539 0.2995 0.2466],[0.4266 0.3129 0.2605],[0.4871 0.2463 0.2662],[0.3529 0.275  0.372 ],[0.3921 0.3069 0.301 ],0.13090717281004985,0.13076722988456538,0.13201728067653298,0.12996595454430368,0.13132380675537847,0.11677100269884724,0.1278734557391341,0.1343,[0.4138 0.2785 0.3076],0.13068645560960301,0.7247310200000001,0.12217170499999998,0,0.7468305900000001,0.13032714999999997,0,0.7270799400000001,0.125282925,0,0.7600140600000002,0.13283222500000003,0,0.7219542200000002,0.12492390499999997,0,0.75753702,0.133418385,0,0.7885474100000001,0.13149841499999998,0,0.8761925399999999,0.15417106500000002,0,0.78641045,0.13295487,0,0.8609580199999999,0.156308885,0
Atlético-PR,Flamengo,37,[0.5233 0.2522 0.2242],[0.5206 0.2564 0.2228],[0.5235 0.2512 0.2251],[0.5261 0.253  0.2207],[0.5295 0.2486 0.2217],[0.5339 0.2404 0.2253],[0.4186 0.2503 0.331 ],[0.4743 0.2693 0.2563],0.05297989485416934,0.05258198234118778,0.05294007576813792,0.05359793966774606,0.05406346494675903,0.0542184335392085,0.03368825300553106,0.0438,[0.2804 0.3035 0.4161],0.014994164664761698,0.41457267000000003,0.17105073,1,0.34111336999999997,0.138821615,1,0.3408237,0.13890619,1,0.34520516,0.13977670000000003,1,0.33232310000000004,0.13530495,1,0.33729869999999995,0.13668903,1,0.5102370499999999,0.22382658999999994,1,0.32580145999999993,0.13409493,1,0.78307562,0.345481685,0,0.36215801999999997,0.147408885,1
Avaí,Ponte Preta,37,[0.3169 0.278  0.405 ],[0.3422 0.279  0.3787],[0.2862 0.2745 0.4391],[0.336  0.2796 0.3843],[0.2834 0.275  0.4415],[0.3166 0.2261 0.4566],[0.2595 0.2457 0.4946],[0.2979 0.2852 0.4169],0.10292002261852429,0.10777955447693469,0.09620952679053946,0.1073231747727651,0.09629212069857658,0.05375608522345424,0.08289101284432451,0.1063,[0.4693 0.2759 0.2548],0.13824991526713626,0.7480890599999999,0.33337500999999997,0,0.7079346100000001,0.3153658150000001,0,0.7776695,0.351247485,0,0.65395553,0.288095145,0,0.78406281,0.354263065,0,0.6667586499999999,0.29432968499999995,0,0.8533378999999999,0.3965836649999999,0,0.7266403300000001,0.33807967000000005,0,0.42268633999999994,0.173282765,1,0.36215801999999997,0.147408885,1
Corinthians,Avaí,38,[0.8687 0.0847 0.0311],[0.8678 0.0877 0.031 ],[0.8702 0.0842 0.0302],[0.8699 0.0842 0.0304],[0.8715 0.082  0.0298],[0.8623 0.0909 0.0337],[0.8491 0.0878 0.0443],[0.8847 0.0654 0.0228],0.04018634019456381,0.04134281004500828,0.039883575743625686,0.03988966553005601,0.038932016240635456,0.04302664733493742,0.04073730604439806,0.0311,[0.5697 0.2336 0.1962],0.11107717028862972,1.65669109,0.39295925500000006,0,1.5933809900000002,0.37852575000000005,0,1.5968497199999998,0.3797822799999999,0,1.58632913,0.3776196700000001,0,1.6031242900000002,0.3809766950000001,0,1.5963398100000001,0.37953653500000006,0,1.5550421399999999,0.36265293,0,1.5711597899999998,0.37296156999999996,0,0.9504214899999999,0.18162461499999996,0,0.8609580199999999,0.156308885,0
Santos,Atlético-PR,38,[0.6749 0.1947 0.129 ],[0.6732 0.1957 0.1297],[0.658  0.2032 0.1377],[0.6798 0.1917 0.1269],[0.6603 0.2016 0.137 ],[0.7576 0.1475 0.0896],[0.6682 0.186  0.144 ],[0.7179 0.1788 0.1014],0.014685328876778899,0.014437621896853924,0.013123044913970691,0.015339974235567646,0.01347502510814751,0.026276944857111163,0.016264705862003022,0.016,[0.6284 0.211  0.1596],0.012518999924277062,0.12183181000000001,0.04512745500000001,1,0.16023909999999994,0.06134806499999997,1,0.17721552999999998,0.06811532499999999,1,0.16191882000000002,0.06199370499999999,1,0.17480765,0.067234455,1,0.15538054,0.059521425000000024,1,0.16542324,0.06567605999999998,1,0.08854216999999998,0.033895929999999984,1,0.20807972000000002,0.08193996000000002,1,0.36215801999999997,0.147408885,1
Ponte Preta,Sport,38,[0.4579 0.2713 0.2706],[0.4758 0.2617 0.2624],[0.4548 0.2745 0.2706],[0.4681 0.2673 0.2645],[0.4511 0.2781 0.2707],[0.5077 0.2093 0.2812],[0.414  0.2597 0.3262],[0.4578 0.2818 0.2604],0.0921178275048684,0.08406884517166584,0.09453387259407993,0.08853649049124677,0.09723722693678796,0.039810749425890087,0.1003934038675582,0.0987,[0.3488 0.2322 0.4184],0.06711223568457055,0.8360002400000001,0.37829450000000003,0,0.81530046,0.370702545,0,0.81421765,0.36936077000000006,0,0.8389262900000001,0.38514595,0,0.8127093100000001,0.3676119300000001,0,0.8315271500000001,0.3799653900000001,0,0.69284653,0.31263385,0,0.81823922,0.38592576500000003,0,0.51383684,0.22961139999999997,1,0.91675802,0.424708885,0
Flamengo,Palmeiras,38,[0.3968 0.2366 0.3661],[0.4222 0.2379 0.3395],[0.4    0.231  0.3684],[0.405  0.2396 0.3549],[0.3891 0.2315 0.3789],[0.344  0.23   0.4254],[0.3612 0.2115 0.4261],[0.4274 0.2301 0.3419],0.08180217748989074,0.07841657780940234,0.08106613980138096,0.08068388282456447,0.08244847463890671,0.08759077944483755,0.0828244983914789,0.0776,[0.3353 0.296  0.3686],0.07417479347242147,0.6687123800000001,0.307488685,0,0.61525901,0.279323025,0,0.61227956,0.27908068,0,0.6711095,0.306992505,0,0.59075627,0.26827171000000005,0,0.6375871700000001,0.2897672050000001,0,0.5045589000000001,0.22922608500000002,1,0.50140116,0.22390617999999995,1,0.5987080499999999,0.255482895,1,0.91675802,0.424708885,0
Internacional,Cruzeiro,38,[0.4093 0.3334 0.2573],[0.3982 0.3381 0.2637],[0.4125 0.3313 0.2562],[0.4053 0.3366 0.258 ],[0.4171 0.3308 0.2521],[0.5532 0.2735 0.1732],[0.3866 0.2908 0.3226],[0.4268 0.3207 0.2524],0.08900156422493646,0.0859752041937066,0.08978578982887322,0.08809452162822182,0.09122162661523692,0.12605214547689786,0.0759128756895554,0.0929,[0.3055 0.3141 0.3803],0.05807637017181788,0.49511248999999996,0.19615724999999995,1,0.5262853399999999,0.20756489,1,0.52055438,0.205397345,1,0.54601254,0.21585046500000002,1,0.5127554599999999,0.20166341,1,0.53353165,0.210141855,1,0.56489496,0.24016515999999996,1,0.30443073000000004,0.11483157,1,0.72561715,0.31351721000000005,0,0.36215801999999997,0.147408885,1
Atlético-MG,Chapecoense,38,[0.6637 0.2094 0.126 ],[0.6705 0.207  0.1216],[0.6583 0.2104 0.1304],[0.6697 0.2076 0.1218],[0.6597 0.21   0.1294],[0.7158 0.1801 0.1023],[0.5925 0.217  0.1898],[0.6531 0.2121 0.134 ],0.08655718651931535,0.08857900245550288,0.08476973618776464,0.08842148094362944,0.08519003944621453,0.0987883192073558,0.06537948412130605,0.0833,[0.599  0.2367 0.1639],0.07016347577740464,0.18328202,0.06925564499999999,1,0.17282205000000003,0.064601055,1,0.17803121,0.066999695,1,0.16620581,0.06178865500000001,1,0.17664845,0.06639149500000002,1,0.16703109000000002,0.06207709500000002,1,0.24916929,0.10117349499999999,1,0.12367094000000001,0.045804845,1,0.24369110000000002,0.09389782500000002,1,0.36215801999999997,0.147408885,1
Figueirense,Fluminense,38,[0.445  0.2837 0.2713],[0.4679 0.2745 0.2576],[0.4306 0.2893 0.2801],[0.4545 0.28   0.2655],[0.4216 0.2932 0.2852],[0.4555 0.2438 0.3004],[0.4333 0.2576 0.3089],[0.4824 0.2758 0.2416],0.1391163628968442,0.13582217205120048,0.14085870627068575,0.13795746570251155,0.14226032397538696,0.08963064741343388,0.1179964124029404,0.1437,[0.4278 0.2863 0.2859],0.1363419624094929,0.40234596000000006,0.16318852000000003,1,0.46211437999999994,0.19081434499999997,1,0.48636686000000007,0.20133618500000003,1,0.42483842,0.17474408500000002,1,0.50185184,0.20794280000000004,1,0.44646050000000004,0.18403024999999998,1,0.48292585999999993,0.20834586999999993,1,0.44615885,0.193450415,1,0.49111934,0.20457582500000004,1,0.36215801999999997,0.147408885,1
Coritiba,Vasco,38,[0.5289 0.3102 0.1608],[0.5465 0.3017 0.1518],[0.5192 0.3139 0.1669],[0.5407 0.3048 0.1544],[0.517  0.3151 0.1679],[0.5808 0.2535 0.1654],[0.4668 0.2875 0.2456],[0.5003 0.3116 0.1881],0.1799456051922473,0.17335271541359185,0.181855751846411,0.1761271166012891,0.18298336545765675,0.10489844136689153,0.12810295023486767,0.1695,[0.3714 0.38   0.2486],0.2468884354658601,0.75957626,0.14284085,0,0.7814158899999999,0.15281201500000002,0,0.7681574599999998,0.148712125,0,0.8093283799999998,0.16085274499999996,0,0.7645674200000001,0.147739705,0,0.79949889,0.158113375,0,0.7858778500000001,0.13913537,0,0.9219480499999999,0.18239260999999998,0,0.58413992,0.09986995999999998,1,0.8609580199999999,0.156308885,0
Goiás,São Paulo,38,[0.3893 0.3013 0.3093],[0.388  0.307  0.3049],[0.3617 0.3077 0.3306],[0.3995 0.3013 0.2991],[0.37   0.3045 0.3255],[0.3808 0.287  0.3322],[0.3559 0.2604 0.3836],[0.3975 0.2882 0.3143],0.12109218270343994,0.12450215782420479,0.1309014723042413,0.1190575897093469,0.12711426232499454,0.11343073465767615,0.10988979562438068,0.1113,[0.3649 0.2889 0.3461],0.11789349740041274,0.71124998,0.31409537,0,0.71940267,0.31424143,0,0.67360254,0.289461625,0,0.7279570100000001,0.31678450500000005,0,0.6845705,0.295925125,0,0.7416427500000001,0.3253604500000001,0,0.5744219300000001,0.25324525500000006,1,0.6733344799999998,0.29548273999999997,0,0.6442004299999999,0.28030323,0,0.91675802,0.424708885,0
Joinville,Grêmio,38,[0.2412 0.3306 0.4282],[0.2497 0.3341 0.4162],[0.2296 0.3322 0.4382],[0.2497 0.3314 0.4189],[0.2293 0.3303 0.4403],[0.2986 0.2877 0.4136],[0.2206 0.2841 0.4952],[0.2409 0.3367 0.4223],0.09481607392455076,0.09131736321766719,0.09837731563422057,0.09186066361088731,0.09886577615511342,0.08155327225498317,0.10842410297682628,0.0936,[0.2572 0.2865 0.4562],0.0940588516324213,0.50513699,0.19582729,1,0.49442904,0.19256634,1,0.4786922400000001,0.1841677,1,0.51479534,0.20158626500000001,1,0.47494066999999995,0.18286532999999996,1,0.50985326,0.20001365,1,0.38420021000000004,0.15169323,1,0.51579821,0.21645483000000001,1,0.44395253000000007,0.18088077,1,0.91675802,0.424708885,0
