Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acertos_PB,Defi_PD_gol,RPS_PD_gol,Acertos_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acertos_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acertos_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acertos_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acertos_PD_gol_Fina,Defi_DC,RPS_DC,Acertos_DC,Defi_binpo_log,RPS_binpo_log,Acertos_binpo_log,Defi_binpo_p,RPS_binpo_p,Acertos_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Palmeiras,Chapecoense,37,[0.7732 0.1356 0.0834],[0.7848 0.13   0.0767],[0.7553 0.1439 0.094 ],[0.7915 0.127  0.0726],[0.7637 0.1404 0.0888],[0.8007 0.1072 0.0707],[0.7073 0.1463 0.1428],[0.7798 0.1449 0.0698],0.07609575494703362,0.07617428621874546,0.07621459835424277,0.07715186624199495,0.07696815058412824,0.04451988305101282,0.09558811186620897,0.0992,[0.6752 0.1861 0.1365],0.09818415869939162,0.07435608999999997,0.027094189999999983,1,0.07678116,0.029908259999999996,1,0.08942130000000001,0.03504248500000001,1,0.06909392999999998,0.02682116499999998,1,0.08343528999999997,0.03254245499999999,1,0.06487201000000001,0.025096855000000008,1,0.12746881999999998,0.05355960499999998,1,0.056210820000000015,0.02433043000000001,1,0.15876049999999997,0.062368785,1,0.36215801999999997,0.147408885,1
Atlético-MG,São Paulo,37,[0.5734 0.2415 0.1847],[0.5727 0.2454 0.1816],[0.5657 0.2477 0.1864],[0.5781 0.2395 0.1821],[0.5714 0.2424 0.1859],[0.662  0.1889 0.1469],[0.5522 0.2032 0.2441],[0.6073 0.2449 0.1474],0.04722320149707458,0.04571741840444923,0.046746795283947346,0.04677825870448797,0.04744918954212722,0.0417012776883036,0.05795590811298269,0.0391,[0.5834 0.2284 0.1877],0.049792973950223335,1.15571606,0.5475291449999999,0,1.0518239,0.496424865,0,1.04331674,0.490818045,0,1.05798501,0.498636495,0,1.04801453,0.49438424500000006,0,1.0605202699999998,0.5013347299999998,0,0.9175998900000001,0.4377771250000001,0,1.20170682,0.5811398249999999,0,1.05235341,0.49968752500000013,0,0.91675802,0.424708885,0
Internacional,Cruzeiro,37,[0.4543 0.2943 0.2513],[0.4669 0.2965 0.2366],[0.454  0.293  0.2529],[0.4613 0.2981 0.2405],[0.4484 0.2947 0.2568],[0.5256 0.2658 0.2084],[0.3893 0.2452 0.3655],[0.3776 0.3545 0.2679],0.15578937766686327,0.16388074442105077,0.15413179601771995,0.16337290811610072,0.15391294418335338,0.14976117659721708,0.14421908708302708,0.1582,[0.408  0.3153 0.2767],0.16093359056020703,0.5848224200000001,0.22957608500000004,1,0.4475526700000001,0.18049523000000003,1,0.4479234100000001,0.181062505,1,0.42808742000000005,0.17008758500000004,1,0.45705689,0.18513008999999994,1,0.4369015499999999,0.17404303,1,0.5666677800000001,0.25327237,1,0.33913556,0.13428468000000005,1,0.5264409800000001,0.21351344500000002,1,0.36215801999999997,0.147408885,1
Figueirense,Fluminense,37,[0.3339 0.3126 0.3534],[0.3395 0.3058 0.3547],[0.3274 0.3106 0.362 ],[0.3433 0.3089 0.3478],[0.3313 0.3135 0.3551],[0.3466 0.2928 0.3605],[0.3061 0.2339 0.4599],[0.2971 0.3482 0.3546],0.13571317321550386,0.13143686072012023,0.13245385007194185,0.13503984226888952,0.13573862228510902,0.12159249586439803,0.11846342729630227,0.1293,[0.3041 0.2954 0.4005],0.11542486200333299,0.7410528100000001,0.3099402550000001,0,0.6662995300000001,0.2843257350000001,0,0.67990712,0.29171737999999997,0,0.65558598,0.28103617,0,0.6715379500000002,0.2866633700000001,0,0.64763894,0.276109865,0,0.7477144299999999,0.34654861,0,0.64262365,0.27848196500000005,0,0.73193822,0.32233853,0,0.36215801999999997,0.147408885,1
Santa Cruz,Grêmio,37,[0.3383 0.2766 0.385 ],[0.3347 0.2798 0.3854],[0.3218 0.2789 0.3992],[0.3487 0.2769 0.3744],[0.3348 0.2764 0.3887],[0.2642 0.2451 0.4903],[0.3208 0.2227 0.4564],[0.333 0.314 0.353],0.0018962341486568537,0.0017370721404305145,0.0015792559644559382,0.002047210475823309,0.0018517764455694052,0.001611725902499852,0.0017082883540783529,0.0014,[0.4159 0.2999 0.2842],0.0019835605135426746,0.668094,0.28474900000000003,0,0.66257945,0.293074455,0,0.6971010900000001,0.30969787000000004,0,0.6694452900000001,0.295617175,0,0.66997569,0.29682824500000005,0,0.6410406599999999,0.28218352500000005,0,0.71920889,0.3348524500000001,0,0.84186974,0.391094145,0,0.51188246,0.21097122500000004,1,0.36215801999999997,0.147408885,1
Botafogo,Ponte Preta,37,[0.5907 0.2271 0.1816],[0.5932 0.232  0.1744],[0.5876 0.229  0.1829],[0.5922 0.2306 0.1767],[0.5866 0.2278 0.185 ],[0.5366 0.231  0.2318],[0.5758 0.1927 0.2308],[0.639  0.2232 0.1369],0.10798591373714653,0.10971184512848338,0.10884714562578413,0.10931269617209681,0.10834009320083059,0.10870529535558886,0.09010242002095797,0.0996,[0.4021 0.291  0.3069],0.1332786564765729,1.0304808499999998,0.21365532499999998,0,0.97927946,0.19106184499999998,0,0.97316717,0.18945478500000001,0,0.9721255999999999,0.19122072,0,0.9746174000000001,0.18927364,0,0.9739000899999999,0.19105046499999997,0,1.03654757,0.19256919,0,0.9330318,0.17097484,0,0.7585530200000001,0.12793601,0,0.8609580199999999,0.156308885,0
América-MG,Sport,37,[0.2891 0.2881 0.4227],[0.3054 0.2876 0.4069],[0.2773 0.2865 0.4361],[0.3108 0.2891 0.4   ],[0.2831 0.288  0.4289],[0.3244 0.2654 0.41  ],[0.2874 0.2185 0.494 ],[0.2922 0.3183 0.3894],0.03929538084213125,0.040591154358809334,0.03887150102386431,0.04031424897474604,0.038861102996888344,0.05115109842216972,0.04882777142907809,0.0435,[0.2686 0.3134 0.418 ],0.029279820128159273,0.70172809,0.11854554999999999,0,0.7690557100000001,0.13116932999999997,0,0.7761607500000001,0.13358287000000002,0,0.7663505299999999,0.129459085,0,0.77104482,0.13205041000000003,0,0.76197545,0.12833832999999997,0,0.93737701,0.16336678999999998,0,0.8129725199999998,0.13674971999999996,0,0.71828952,0.12343497999999997,0,0.8609580199999999,0.156308885,0
Coritiba,Vitória,37,[0.5434 0.2512 0.2052],[0.5803 0.2359 0.1834],[0.5311 0.2538 0.2148],[0.5779 0.2388 0.1829],[0.5299 0.2563 0.2136],[0.6633 0.1805 0.1529],[0.4903 0.2245 0.285 ],[0.5364 0.2843 0.1791],0.07422594431854634,0.06462094382018357,0.07625684537749339,0.06629497292986028,0.07778823836267959,0.033830123963887515,0.10756797325623967,0.0765,[0.536  0.2397 0.2239],0.06678915196227053,1.0424282599999999,0.480636745,0,0.99009204,0.46333638,0,0.96302069,0.44906765500000007,0,1.05923246,0.501465345,0,0.9649086600000001,0.44945224500000003,0,1.0586462599999997,0.5004837299999999,0,0.8020193400000002,0.375666585,0,1.1901255499999999,0.5759881099999999,0,0.9470833000000001,0.44450332500000006,0,0.91675802,0.424708885,0
Corinthians,Atlético-PR,37,[0.4722 0.3198 0.208 ],[0.5021 0.3113 0.1866],[0.4763 0.3177 0.206 ],[0.4926 0.3146 0.1928],[0.4667 0.3207 0.2125],[0.6001 0.2557 0.144 ],[0.4014 0.2689 0.3297],[0.423  0.3484 0.2286],0.17319177788261161,0.16975720143662917,0.1710143953944125,0.17173891102826083,0.17296794591002507,0.11905211896373438,0.12116151577823084,0.1785,[0.5697 0.2511 0.1789],0.09564292202883766,0.65576952,0.11559348,0,0.7289088800000001,0.13311842,0,0.73483098,0.134648845,0,0.7612316599999999,0.143461985,0,0.72441363,0.13150383000000002,0,0.74959976,0.1399133,0,0.8043312600000001,0.13491202500000002,0,0.9348384999999999,0.19045684499999999,0,0.9174145100000001,0.17833541,0,0.8609580199999999,0.156308885,0
Vitória,Palmeiras,38,[0.2855 0.2541 0.4602],[0.2809 0.249  0.4698],[0.2857 0.251  0.463 ],[0.2839 0.2541 0.4617],[0.2884 0.2556 0.4558],[0.2538 0.2105 0.5341],[0.2803 0.2048 0.5145],[0.2845 0.2953 0.4201],0.09225109854945077,0.09350437566923207,0.09283178851541447,0.09234691158827939,0.09174381716066768,0.09341162993059457,0.09565135922057494,0.0863,[0.2437 0.2286 0.527 ],0.09747979315341998,0.5044263500000001,0.20855415,1,0.43746110000000005,0.18633922499999997,1,0.43299448999999995,0.18483573499999997,1,0.42201785,0.17984945500000002,1,0.44465955999999995,0.1895553,1,0.43493291,0.18502165,1,0.35622138000000003,0.15694513,1,0.3257875,0.139995745,1,0.33537665,0.14122873500000002,1,0.91675802,0.424708885,0
Fluminense,Internacional,38,[0.5455 0.2739 0.1805],[0.5427 0.2766 0.1806],[0.5338 0.277  0.1891],[0.5524 0.2731 0.1744],[0.5427 0.2742 0.183 ],[0.5122 0.2671 0.2206],[0.5408 0.2144 0.2445],[0.5723 0.2849 0.1426],0.11868734926840431,0.1188309139510041,0.12053040282814328,0.11735401525497009,0.11919550883129326,0.12348988529126174,0.10037934451621928,0.1131,[0.4837 0.2953 0.2209],0.12656531551065886,0.8592300600000001,0.173959585,0,0.8573717099999999,0.16509331,0,0.84343025,0.16036954500000003,0,0.85044721,0.16358789499999998,0,0.85479793,0.16402445499999999,0,0.8639447299999999,0.16779801,0,0.9694122499999999,0.17619588499999997,0,0.84815561,0.15552866999999998,0,0.77936459,0.14140335,0,0.8609580199999999,0.156308885,0
São Paulo,Santa Cruz,38,[0.622  0.2306 0.147 ],[0.6444 0.2239 0.1312],[0.6127 0.2359 0.1509],[0.6473 0.2209 0.1313],[0.6153 0.2333 0.151 ],[0.6904 0.179  0.128 ],[0.6217 0.1885 0.1891],[0.661  0.2269 0.1114],0.0115165177337913,0.013017831953262815,0.010635908327313332,0.013526686956169317,0.011010341789233028,0.022366500531921824,0.011885042376213583,0.0112,[0.4326 0.3058 0.2616],0.0023105508741423342,0.17881456999999998,0.06374394999999998,1,0.21766936,0.08230546,1,0.22842090999999998,0.08646174999999999,1,0.19379601,0.07189825000000001,1,0.22522398000000002,0.085458105,1,0.19043379000000002,0.07088439,1,0.21440194999999998,0.08956770999999998,1,0.14427716000000002,0.05645764,1,0.48389096,0.19518866,1,0.36215801999999997,0.147408885,1
Santos,América-MG,38,[0.8181 0.137  0.042 ],[0.8283 0.1285 0.0396],[0.8142 0.1399 0.0432],[0.828  0.129  0.0395],[0.8144 0.14   0.043 ],[0.861  0.0951 0.0332],[0.7849 0.1341 0.0786],[0.8214 0.1424 0.0333],0.15813123317831793,0.14902964965371132,0.1603613470167721,0.15030671766594977,0.16101832940701238,0.09979424774083466,0.15365351355833598,0.1628,[0.6833 0.2054 0.1104],0.15355494345173715,0.053284609999999996,0.016608405,1,0.053620609999999985,0.017556014999999987,1,0.05595988999999998,0.01831786999999999,1,0.04756129999999999,0.01568004499999999,1,0.05589636,0.018266739999999997,1,0.047785250000000015,0.015722625000000007,1,0.07042877999999998,0.02641738499999999,1,0.029467250000000004,0.010681350000000006,1,0.15467620999999998,0.05634369499999999,1,0.36215801999999997,0.147408885,1
Cruzeiro,Corinthians,38,[0.388  0.2883 0.3236],[0.3891 0.2943 0.3165],[0.3629 0.2889 0.3481],[0.4097 0.2919 0.2984],[0.3823 0.2879 0.3297],[0.3981 0.2742 0.3276],[0.4029 0.2361 0.3609],[0.4382 0.3066 0.2551],0.016191744200915282,0.014731416961726166,0.01563719792691354,0.015311580056767518,0.01622645997257358,0.020282495691518625,0.018627220016183724,0.0209,[0.4131 0.2811 0.3057],0.01820228767282511,0.4746988100000001,0.19037314500000005,1,0.56237785,0.23966284999999998,1,0.61053323,0.26356983000000006,1,0.55998355,0.23671719,1,0.57314179,0.24516067000000005,1,0.52270226,0.21874832500000002,1,0.5425204299999999,0.24342470999999996,1,0.54479101,0.234835455,1,0.51692131,0.21898262999999998,1,0.36215801999999997,0.147408885,1
Grêmio,Botafogo,38,[0.4658 0.2957 0.2385],[0.4756 0.2998 0.2246],[0.4492 0.305  0.2458],[0.4866 0.291  0.2223],[0.4585 0.2972 0.2443],[0.6037 0.2288 0.167 ],[0.3512 0.263  0.3857],[0.3541 0.367  0.2789],0.1044432976318061,0.10420016713096752,0.1111544203581215,0.09908645602373051,0.10628096102043938,0.06064121227088449,0.16099367754523503,0.1325,[0.4386 0.292  0.2694],0.10703884825108195,0.7800610200000001,0.3226860100000001,0,0.8842903800000002,0.39842594500000006,0,0.86362328,0.38529914,0,0.91732056,0.41372026000000006,0,0.8696325800000002,0.3906523700000001,0,0.92627785,0.420720665,0,0.5698749300000001,0.25029154500000006,1,1.1106921299999999,0.5287550950000001,0,0.81141032,0.3630731599999999,0,0.91675802,0.424708885,0
Atlético-PR,Flamengo,38,[0.3925 0.3331 0.2745],[0.3955 0.3308 0.2736],[0.379  0.3325 0.2885],[0.4051 0.3307 0.2642],[0.3895 0.3327 0.2778],[0.2783 0.2826 0.439 ],[0.397  0.2591 0.3438],[0.3929 0.3554 0.2517],0.17578228638233986,0.17271125159057676,0.1732354673471093,0.1741408285239404,0.17478709360298644,0.10552770564589012,0.10638988949570703,0.1827,[0.3072 0.2887 0.4041],0.1097080658460299,0.6332324600000001,0.10886165000000002,0,0.6741621100000001,0.11467580999999999,0,0.6724295,0.11343662499999999,0,0.67910585,0.11566597500000002,0,0.67417238,0.11444154500000002,0,0.68187014,0.11695382500000001,0,0.8247402500000001,0.13793811,0,0.7848346500000002,0.13512985500000002,0,0.76361634,0.128834325,0,0.8609580199999999,0.156308885,0
Chapecoense,Atlético-MG,38,[0.4051 0.2202 0.3736],[0.4239 0.222  0.3531],[0.381  0.2235 0.3946],[0.4429 0.2179 0.3381],[0.3961 0.2209 0.382 ],[0.3857 0.2047 0.4071],[0.3181 0.1832 0.4969],[0.3681 0.2376 0.3935],0.02817374384536966,0.030198060713966506,0.03081334584746002,0.027547743391287263,0.028584664646580143,0.016909745329014444,0.010567111098846905,0.0383,[0.445  0.2251 0.3291],0.034132388665178204,0.8715936199999998,0.14548537,0,0.91177101,0.15225365500000002,0,0.90382241,0.15079103000000002,0,0.9096548200000001,0.15253950999999996,0,0.9098160200000001,0.151792605,0,0.92215243,0.15560912999999998,0,1.0152594599999998,0.17494627000000001,0,0.94699699,0.15827144999999998,0,0.90680182,0.153429825,0,0.8609580199999999,0.156308885,0
Ponte Preta,Coritiba,38,[0.4659 0.2629 0.271 ],[0.4929 0.2605 0.2464],[0.4607 0.2614 0.2777],[0.4904 0.2626 0.2468],[0.4591 0.2633 0.2775],[0.4944 0.2376 0.2675],[0.4152 0.2232 0.3615],[0.4497 0.2874 0.2628],0.08696130182817588,0.09449318710887615,0.08460507998325398,0.09480003065722815,0.0850650294060393,0.07944357738462296,0.06865822848945233,0.0798,[0.543  0.2654 0.1914],0.11711317680291189,0.45449269,0.185973255,1,0.4278202200000001,0.17940614500000002,1,0.43629174000000004,0.18403647,1,0.38572362,0.15898100499999998,1,0.4389059499999999,0.18481728999999997,1,0.3895611600000001,0.1603506,1,0.5224915299999999,0.23637280499999994,1,0.38364137000000004,0.163727805,1,0.31592012,0.1227798,1,0.36215801999999997,0.147408885,1
Sport,Figueirense,38,[0.574  0.2436 0.1821],[0.61   0.2267 0.1627],[0.5678 0.2459 0.186 ],[0.6064 0.229  0.1641],[0.5647 0.2478 0.1873],[0.5659 0.2474 0.1865],[0.5421 0.2063 0.2513],[0.5834 0.2661 0.1502],0.11643905343004919,0.1201058282510837,0.11527976288359622,0.12034830942670098,0.11518345470534773,0.1154490465392855,0.09456419059847813,0.1183,[0.6021 0.2341 0.1633],0.12299124636214626,0.26692480999999996,0.09810294999999998,1,0.27397737,0.10737292500000002,1,0.28185965,0.11075231000000002,1,0.22996418000000002,0.08938362500000001,1,0.28597222,0.11232119000000002,1,0.23429076999999995,0.09100718499999998,1,0.31538378999999994,0.13648752999999997,1,0.28443182000000006,0.11164987000000004,1,0.23979411000000003,0.09257755000000002,1,0.36215801999999997,0.147408885,1
