Home,Away,Rodada,prob_PD_gol,prob_PD_gol_Fina_RB,prob_PD_gol_FinC_RB,prob_PD_gol_Fina,prob_PD_gol_FinC,prob_binpo_log,prob_DC,prob_PB,prob_PD_gol_placar,prob_PD_gol_Fina_RB_placar,prob_PD_gol_FinC_RB_placar,prob_PD_gol_Fina_placar,prob_PD_gol_FinC_placar,prob_binpo_log_placar,prob_DC_placar,prob_PB_placar,prob_binpo_p,prob_binpo_p_placar,Defi_PB,RPS_PB,Acerto_PB,Defi_PD_gol,RPS_PD_gol,Acerto_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Acerto_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Acerto_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Acerto_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Acerto_PD_gol_Fina,Defi_DC,RPS_DC,Acerto_DC,Defi_binpo_log,RPS_binpo_log,Acerto_binpo_log,Defi_binpo_p,RPS_binpo_p,Acerto_binpo_p,Defi_palp_br,RPS_palp_br,Acertos_palp_br_binpo_p
Sport,Coritiba,23,[0.3997 0.325  0.2753],[0.4008 0.3262 0.273 ],[0.4004 0.3239 0.2756],[0.399  0.3266 0.2744],[0.3989 0.3242 0.2768],[0.4042 0.2873 0.3084],[0.3011 0.254  0.4449],[0.3649 0.3597 0.2754],0.16709643281015785,0.168655759921863,0.16640146402663364,0.16828010174030728,0.1661138489666791,0.13030785536912548,0.11633150310011316,0.1578,[0.3437 0.352  0.3043],0.16799157774483417,0.6085812599999999,0.23959858499999998,1,0.5417751800000001,0.21807509000000003,1,0.54038673,0.21776533000000003,1,0.53997608,0.21678482,1,0.5430450899999999,0.21899741499999997,1,0.54316392,0.21824817999999999,1,0.7509132200000002,0.34319861000000007,0,0.5326294899999999,0.22507495,1,0.6472321799999999,0.26166409,0,0.36215801999999997,0.147408885,1
Corinthians,São Paulo,23,[0.5273 0.2675 0.205 ],[0.5316 0.2688 0.1994],[0.5261 0.2672 0.2066],[0.5308 0.2687 0.2003],[0.5252 0.2671 0.2076],[0.4813 0.2323 0.2859],[0.4395 0.2248 0.3355],[0.5258 0.2987 0.1753],0.01708158065850698,0.016266758642557416,0.017317318285234348,0.016367360488023612,0.01742286856760073,0.03674897709582444,0.02946192878243234,0.0185,[0.338  0.2852 0.3768],0.015732468878342357,0.34481741999999993,0.12783296499999997,1,0.33702654,0.13277618500000002,1,0.33866061,0.133653055,1,0.33141236,0.12961938,1,0.33987521,0.13428716999999998,1,0.33246841999999993,0.13017446499999993,1,0.47725554000000003,0.21342738999999997,1,0.40475178999999994,0.17553744999999996,1,0.6615612799999999,0.29011111999999994,0,0.36215801999999997,0.147408885,1
Cruzeiro,Atlético-MG,23,[0.7282 0.1609 0.1067],[0.7345 0.1596 0.1018],[0.7226 0.1639 0.1098],[0.7383 0.1571 0.1003],[0.7255 0.1618 0.1086],[0.7534 0.1289 0.102 ],[0.6246 0.1752 0.1977],[0.7306 0.1767 0.0901],0.011050215252165192,0.010088420411662956,0.011238048383810376,0.010168410613517176,0.011336460937512316,0.01679914287549748,0.022868049629932843,0.008,[0.6961 0.1765 0.1246],0.012266283221030802,1.3929172600000002,0.678488205,0,1.35414894,0.6603958449999999,0,1.34147001,0.6540233500000001,0,1.3717256500000001,0.669460935,0,1.34712345,0.656834175,0,1.3792273899999998,0.67342327,0,1.0645054900000002,0.5149057250000001,0,1.39063077,0.67315567,0,1.28203262,0.6229969050000002,0,0.91675802,0.424708885,0
Vitória,Bahia,23,[0.4418 0.3197 0.2385],[0.4538 0.3122 0.2339],[0.4356 0.3217 0.2426],[0.4544 0.3129 0.2327],[0.4356 0.3226 0.2418],[0.3984 0.318  0.2836],[0.3706 0.2588 0.3706],[0.415  0.3629 0.2221],0.06994378681362322,0.07287638897633295,0.06915287117816615,0.07255663958952252,0.06879818254613028,0.06953487318372309,0.07504568904850001,0.0715,[0.4752 0.2896 0.2351],0.0819327029290711,0.52324982,0.19577670499999997,1,0.47067758000000004,0.184234745,1,0.48089301,0.18872533,1,0.45051249000000004,0.176545225,1,0.48108535999999996,0.18850730000000002,1,0.44973505999999996,0.17591432499999995,1,0.60046616,0.26674436,1,0.54347552,0.22117576000000003,1,0.41455520999999995,0.16536704499999996,1,0.36215801999999997,0.147408885,1
Santos,Figueirense,23,[0.6796 0.2179 0.102 ],[0.6954 0.209  0.0949],[0.6762 0.2198 0.1035],[0.6934 0.2104 0.0957],[0.6742 0.221  0.1043],[0.6193 0.2376 0.1427],[0.5704 0.2097 0.2195],[0.6935 0.21   0.0955],0.048568004886892495,0.05006910828109885,0.048272514166365445,0.04972269826804219,0.047979631591102814,0.049759152033072775,0.05779696585586195,0.063,[0.4969 0.2891 0.2139],0.03508499316095899,0.14716249999999997,0.05162775,1,0.16054057000000002,0.056581330000000006,1,0.16387073,0.057831344999999985,1,0.14546817,0.050960504999999996,1,0.16586512999999997,0.05856446499999999,1,0.14743020999999998,0.051629124999999984,1,0.27671049999999997,0.11645616499999999,1,0.22174954000000005,0.08270513000000002,1,0.38244163,0.14945281,1,0.36215801999999997,0.147408885,1
Atlético-PR,Internacional,23,[0.4018 0.2823 0.3159],[0.3996 0.2813 0.3191],[0.4057 0.2808 0.3134],[0.3998 0.2826 0.3176],[0.4059 0.2819 0.3121],[0.3758 0.2535 0.3705],[0.3211 0.2384 0.4404],[0.3873 0.3192 0.2934],0.10651682811188558,0.10614878146261228,0.10487797355467034,0.10705717294110145,0.10566121422096876,0.08548332567938872,0.12419670593506378,0.1134,[0.2689 0.2722 0.4589],0.12936136707615867,0.75117349,0.32457177499999995,0,0.7091293399999999,0.31471802499999996,0,0.71486069,0.317937375,0,0.7024346600000001,0.3116524850000001,0,0.7174288299999999,0.31891182999999995,0,0.70537256,0.3127549,0,0.47309192999999994,0.208072735,1,0.6017581399999999,0.26862208499999995,0,0.43918926,0.18254820999999993,1,0.91675802,0.424708885,0
Grêmio,Chapecoense,23,[0.5379 0.3465 0.1155],[0.5476 0.3405 0.1119],[0.5366 0.3473 0.1161],[0.5469 0.3408 0.1123],[0.536  0.3475 0.1165],[0.5647 0.2945 0.1407],[0.4975 0.3005 0.2019],[0.4953 0.4216 0.0832],0.264017008288554,0.26456650748558325,0.2638345883363528,0.2643661827676966,0.26368787254153786,0.21849638287736523,0.2199627313229136,0.2591,[0.4151 0.331  0.2539],0.17877246744469502,0.4393908899999999,0.13081385499999995,1,0.34693890999999993,0.11344988999999997,1,0.34883606000000006,0.11410938500000002,1,0.33312762000000007,0.10859368500000001,1,0.34962449999999995,0.11443412499999998,1,0.33405554,0.10895544999999998,1,0.3835701099999999,0.14665512999999997,1,0.29601283,0.10465537000000001,1,0.51613422,0.20328660999999998,1,0.36215801999999997,0.147408885,1
Goiás,Palmeiras,23,[0.5137 0.3019 0.1843],[0.513  0.3035 0.1834],[0.5113 0.3032 0.1854],[0.5143 0.3026 0.183 ],[0.5122 0.3025 0.1852],[0.495  0.2877 0.2172],[0.4673 0.2496 0.283 ],[0.5045 0.3336 0.1618],0.0007688802869871713,0.0007487878692586523,0.0007448799061754194,0.0007629874569649999,0.0007559284986758666,0.0008664266106700475,0.0007975713180854303,0.0004,[0.3279 0.3432 0.3289],8.988551831527922e-05,0.38298845000000004,0.13586593500000002,1,0.36159779,0.13524552999999995,1,0.36513109000000005,0.136618975,1,0.36291681,0.13542063,1,0.36375413,0.13614247000000002,1,0.36096025,0.13471505500000003,1,0.4261584499999999,0.18195745499999996,1,0.38497213,0.15112215,1,0.67767986,0.27994680999999993,0,0.36215801999999997,0.147408885,1
Criciúma,Botafogo,23,[0.2639 0.346  0.3901],[0.2697 0.344  0.3863],[0.2566 0.3467 0.3967],[0.2735 0.3447 0.3818],[0.2596 0.3475 0.3929],[0.2499 0.3108 0.4393],[0.2586 0.2762 0.4652],[0.2827 0.4017 0.3155],0.1277191360476618,0.12866085541130418,0.12678143573636919,0.12885733722934958,0.1269845243834468,0.1302603262078803,0.11587732852841322,0.1329,[0.2438 0.3322 0.4239],0.1275316225146983,0.5374224300000001,0.08976133,1,0.64953722,0.11091061,0,0.6500153399999999,0.11160722500000002,0,0.6523017799999999,0.11098289000000003,0,0.6475188200000002,0.110881285,0,0.64999158,0.11028674499999998,0,0.80717144,0.14164250000000003,0,0.7304311400000001,0.12771725,0,0.6850864899999999,0.11960722500000001,0,0.8609580199999999,0.156308885,0
Botafogo,Goiás,24,[0.4969 0.2821 0.2209],[0.5027 0.2789 0.2183],[0.4933 0.2847 0.2219],[0.5024 0.2789 0.2186],[0.4932 0.2847 0.222 ],[0.5848 0.2347 0.18  ],[0.4037 0.2349 0.3612],[0.5066 0.2857 0.2076],0.15909173260762913,0.15743134852440152,0.16086022705495656,0.15726081110116713,0.16081105152085776,0.1314775517059274,0.11085549675201722,0.1508,[0.4204 0.2717 0.3078],0.11669546724351032,0.3681658099999999,0.14329142999999997,1,0.38148683,0.15097530999999997,1,0.38703858999999996,0.15301444999999997,1,0.37274738999999996,0.14750292999999995,1,0.3871843299999999,0.15308732999999994,1,0.3731769300000001,0.14771773000000005,1,0.5412171400000001,0.243091845,1,0.25987513,0.10248577000000002,1,0.50449789,0.21536929000000002,1,0.36215801999999997,0.147408885,1
Palmeiras,Vitória,24,[0.3815 0.2813 0.3371],[0.3955 0.2802 0.3243],[0.3787 0.2813 0.3399],[0.3944 0.2803 0.3252],[0.3784 0.2813 0.3402],[0.492  0.2639 0.244 ],[0.2921 0.2178 0.4898],[0.3665 0.3025 0.331 ],0.07127232153549841,0.0744370523340479,0.07059239218456904,0.07419990344373716,0.07052332731568739,0.09607924764008181,0.041595648768832136,0.0644,[0.3365 0.3191 0.3444],0.06640489576806095,0.6023894999999999,0.25544162499999995,1,0.5753083500000001,0.24812305,1,0.58067539,0.25080685,1,0.54910278,0.23529537000000003,1,0.58125229,0.25109533,1,0.55107449,0.23628573000000003,1,0.78846329,0.370660255,0,0.38724321,0.15882441,1,0.6606684199999999,0.279421805,0,0.36215801999999997,0.147408885,1
Coritiba,Cruzeiro,24,[0.328  0.2773 0.3946],[0.3325 0.2804 0.3871],[0.3238 0.2753 0.4008],[0.3331 0.2803 0.3865],[0.324  0.2753 0.4006],[0.2721 0.2283 0.4988],[0.2985 0.2189 0.4823],[0.3626 0.3031 0.3342],0.08215692046191263,0.08059235910082388,0.08327427708742909,0.08054243115452349,0.08325856051490972,0.09517525754676977,0.09385862572343298,0.0734,[0.1962 0.2595 0.5441],0.09068602358246075,0.6666380099999999,0.28731763,0,0.55098845,0.23698604999999998,1,0.5396771699999999,0.23188362999999998,1,0.56482682,0.24310133,1,0.54004645,0.23206824999999998,1,0.5659059499999999,0.24360758999999996,1,0.40503275000000005,0.17840255,1,0.37736074,0.162219605,1,0.3136795,0.123078485,1,0.91675802,0.424708885,0
Internacional,Criciúma,24,[0.7366 0.2104 0.0526],[0.7433 0.206  0.0502],[0.7319 0.2133 0.0544],[0.7424 0.2067 0.0504],[0.7316 0.2135 0.0545],[0.7813 0.171  0.0466],[0.6399 0.2406 0.1194],[0.7214 0.2364 0.0419],0.11485459488545853,0.11760959780137656,0.11292386852967515,0.11724434089619243,0.11280038189130807,0.13305550238866004,0.07819992829755804,0.095,[0.6183 0.2862 0.0954],0.07244185399890384,0.13525852999999996,0.039699444999999986,1,0.11641447999999999,0.036094359999999985,1,0.12033386,0.037440405,1,0.11085093000000001,0.034232815000000014,1,0.12059105999999999,0.03752636499999999,1,0.11162281000000003,0.03447441000000002,1,0.20181672999999997,0.07197613499999998,1,0.07924225,0.025053095,1,0.23670649000000002,0.077407575,1,0.36215801999999997,0.147408885,1
Atlético-MG,Santos,24,[0.5132 0.2748 0.2119],[0.516  0.2744 0.2095],[0.5129 0.2754 0.2116],[0.5147 0.2745 0.2106],[0.5125 0.2754 0.212 ],[0.6054 0.2109 0.1826],[0.4616 0.2277 0.3105],[0.5666 0.2683 0.1648],0.015915395485970676,0.01581637493291747,0.015746789179385524,0.01587970402082429,0.015767766991628605,0.03356081035363668,0.027694899767220636,0.0211,[0.4326 0.2606 0.3067],0.025005172925391644,0.28697949,0.10754683000000001,1,0.35739088999999996,0.140959125,1,0.35788613,0.141041655,1,0.35344161,0.139094085,1,0.35844541,0.14132133500000002,1,0.3552187,0.13997638499999995,1,0.4381321,0.19320454499999998,1,0.23353072999999996,0.09472802999999998,1,0.48392000999999996,0.20803450499999998,1,0.36215801999999997,0.147408885,1
Bahia,Sport,24,[0.4713 0.3249 0.2037],[0.471  0.3235 0.2054],[0.4722 0.326  0.2017],[0.4718 0.3232 0.2049],[0.4725 0.326  0.2015],[0.5071 0.2991 0.1937],[0.4573 0.2655 0.2771],[0.508  0.3354 0.1566],0.19901115832446967,0.19728731757958162,0.20065562102357087,0.1973941738517709,0.20071054728283005,0.18754345943614367,0.16441497631219892,0.2065,[0.3047 0.3325 0.3627],0.1422549394958925,0.37908072,0.13329378,1,0.42657738999999995,0.16052906999999997,1,0.4255317300000001,0.15964804500000002,1,0.42668241,0.16103563,1,0.42513450000000014,0.15942925000000005,1,0.42543749,0.160510125,1,0.44179795,0.18568156999999996,1,0.36993091,0.14025442999999999,1,0.7255496300000001,0.30753297000000007,0,0.36215801999999997,0.147408885,1
Chapecoense,Atlético-PR,24,[0.4184 0.301  0.2806],[0.4274 0.2975 0.2751],[0.4114 0.3037 0.2849],[0.4264 0.298  0.2756],[0.411  0.3038 0.2851],[0.4462 0.2448 0.3086],[0.3893 0.2514 0.3592],[0.4533 0.3288 0.2179],0.03323905649106959,0.03485097382484203,0.032010802593412574,0.03467289455330761,0.0319512479474455,0.03791155690657459,0.02791419231744512,0.0326,[0.3184 0.283  0.3985],0.020345329843422803,0.45447074,0.17318064999999996,1,0.50759592,0.20849745999999997,1,0.51985166,0.21380898499999998,1,0.49205702,0.201775385,1,0.52049745,0.21413002499999997,1,0.49377632000000005,0.20248616000000003,1,0.56518109,0.251025495,1,0.46185544000000006,0.20108780000000007,1,0.70346981,0.31173026500000006,0,0.36215801999999997,0.147408885,1
Fluminense,Grêmio,24,[0.464  0.3298 0.2061],[0.4696 0.3294 0.201 ],[0.4591 0.3295 0.2113],[0.4699 0.3293 0.2008],[0.4592 0.3295 0.2113],[0.6019 0.2573 0.1406],[0.4116 0.2745 0.3139],[0.4069 0.3962 0.1969],0.1874733292368244,0.18861847289425193,0.18539708852287512,0.1885810308031439,0.18538389652685966,0.1231488481796407,0.1158605097844606,0.2503,[0.6649 0.2233 0.1114],0.10078565357412843,0.56891166,0.10216861,0,0.7069412500000001,0.128907225,0,0.70499075,0.12773139,0,0.71062952,0.13046258,0,0.70508258,0.127756165,0,0.7109651400000001,0.130563325,0,0.79429802,0.133973885,0,0.9336552600000001,0.19105414499999998,0,1.05776486,0.22729570500000001,0,0.8609580199999999,0.156308885,0
São Paulo,Flamengo,24,[0.7613 0.1516 0.0831],[0.7671 0.1489 0.0798],[0.7547 0.1552 0.0864],[0.768  0.1483 0.0795],[0.755  0.155  0.0863],[0.7888 0.1224 0.0767],[0.6312 0.1764 0.1902],[0.7636 0.1534 0.0785],0.03060529401843044,0.02966909971838074,0.03125116094253004,0.029635225800112613,0.031242620814588513,0.03532717723904966,0.05500124943838977,0.0324,[0.7153 0.1787 0.104 ],0.03249950658655159,1.3059787699999998,0.294997105,0,1.30626586,0.29359005,0,1.29072409,0.288851895,0,1.31918166,0.297758025,0,1.29149769,0.289069345,0,1.32153714,0.298423665,0,1.11290644,0.21771801999999998,0,1.39827009,0.315118645,0,1.19700378,0.26144704500000004,0,0.8609580199999999,0.156308885,0
Figueirense,Corinthians,24,[0.2379 0.3127 0.4494],[0.2354 0.3132 0.4513],[0.2388 0.3117 0.4495],[0.2361 0.3136 0.4502],[0.239  0.3118 0.4491],[0.251  0.2747 0.4742],[0.2534 0.2237 0.5226],[0.2958 0.3387 0.3655],0.11374449993985004,0.11347269622854252,0.11341042744306984,0.11382935412756982,0.11352670338407685,0.09269752539707296,0.08618065415504021,0.128,[0.2301 0.3104 0.4594],0.1108405261886566,0.7442055799999999,0.3147439449999999,0,0.8805380600000001,0.39137838500000005,0,0.8786325799999999,0.390737845,0,0.8863790899999999,0.394187565,0,0.87803105,0.39045082500000006,0,0.8845682100000001,0.3931566550000001,0,0.8805640099999998,0.41541802999999994,0,0.8613267299999999,0.39298075,0,0.9001425300000001,0.40194313500000006,0,0.36215801999999997,0.147408885,1
Botafogo,Grêmio,25,[0.3179 0.4013 0.2808],[0.32   0.3997 0.2803],[0.3184 0.4024 0.2792],[0.3196 0.3995 0.2809],[0.3183 0.4022 0.2795],[0.4141 0.3417 0.2442],[0.2893 0.3226 0.3882],[0.2382 0.512  0.2498],0.052180307423013515,0.0520806423228111,0.05169665905221124,0.05226251277431631,0.051787113533440295,0.043518850440019505,0.0791604947839853,0.0356,[0.4201 0.305  0.2748],0.05010137979586978,0.88168328,0.30976963999999996,0,0.77935074,0.309154525,0,0.7828569599999999,0.3104656,0,0.78012818,0.310184045,0,0.7821999799999999,0.31021757000000005,0,0.7788492200000001,0.30962448500000006,0,0.56206449,0.229058055,1,0.85947134,0.371356225,0,0.79542405,0.35112701499999993,0,0.91675802,0.424708885,0
Atlético-PR,Corinthians,25,[0.3303 0.311  0.3587],[0.3288 0.3109 0.3603],[0.3323 0.3104 0.3572],[0.3297 0.3117 0.3586],[0.333  0.3109 0.3561],[0.3703 0.263  0.3666],[0.2799 0.2356 0.4844],[0.321  0.3506 0.3284],0.13348250263286046,0.1330145721841545,0.13353790745267155,0.13385607011063044,0.1340751097238144,0.09590371158293619,0.10233015578515864,0.1435,[0.2772 0.2847 0.438 ],0.10297443198995436,0.6918079200000001,0.28444378000000003,0,0.6738847800000001,0.28858189,0,0.6697632899999999,0.28674329499999995,0,0.67698434,0.29016276500000004,0,0.6683550200000001,0.285848105,0,0.6750529399999999,0.288948025,0,0.8086947299999999,0.37664213500000004,0,0.6000866499999998,0.26549549499999997,1,0.79533793,0.35718573,0,0.36215801999999997,0.147408885,1
Atlético-MG,Vitória,25,[0.7205 0.1743 0.1029],[0.7318 0.1681 0.0974],[0.7183 0.176  0.1035],[0.7282 0.1697 0.0995],[0.7161 0.1769 0.1048],[0.7595 0.1453 0.0894],[0.6567 0.169  0.1719],[0.7767 0.1508 0.0685],0.1303643849692359,0.13027722862161603,0.1314125719760264,0.12956860377520885,0.13091533609534803,0.11177967828582427,0.09391666597454291,0.1367,[0.5157 0.2467 0.2373],0.0936396529195382,0.07729578000000001,0.027567570000000013,1,0.11908914999999999,0.04459628999999999,1,0.12104313999999997,0.04526610999999998,1,0.10967560999999999,0.04097926999999999,1,0.12287586000000002,0.04602652500000001,1,0.11257358000000002,0.04215320500000001,1,0.17596550000000005,0.07412057000000001,1,0.08694470000000003,0.03346846500000002,1,0.35171866999999996,0.14550016999999996,1,0.36215801999999997,0.147408885,1
Bahia,Flamengo,25,[0.4814 0.3276 0.191 ],[0.4768 0.3286 0.1945],[0.4778 0.3311 0.191 ],[0.4794 0.3276 0.1931],[0.4794 0.3305 0.19  ],[0.5331 0.2755 0.1912],[0.4302 0.266  0.3037],[0.4711 0.3485 0.1804],0.06448000623090112,0.06440736257251613,0.06316931434166177,0.06467297046319134,0.06329960729931199,0.08442509971544114,0.07758826042771769,0.0712,[0.3587 0.3089 0.3324],0.06913864345338758,0.4337316199999999,0.15613968499999994,1,0.4127487199999999,0.15271347999999998,1,0.41880105,0.15460603,1,0.41954645,0.15580370500000001,1,0.41635461,0.15358118999999998,1,0.4156337299999999,0.154136685,1,0.48766173,0.20848324499999998,1,0.3304533,0.12731480499999998,1,0.61717466,0.260877725,1,0.36215801999999997,0.147408885,1
Sport,Cruzeiro,25,[0.2708 0.253  0.476 ],[0.2709 0.2545 0.4744],[0.2659 0.251  0.4829],[0.2711 0.254  0.4747],[0.2661 0.2506 0.483 ],[0.2156 0.2155 0.5678],[0.2053 0.1823 0.6108],[0.2686 0.274  0.4572],0.07006837270750976,0.07181297443911751,0.06865883790504869,0.07114241463402424,0.06823762007808129,0.0432353478061196,0.027967963471844347,0.0868,[0.1779 0.2502 0.5717],0.09495646554645121,0.8082537999999999,0.14068038,0,0.8579176399999999,0.15004955999999997,0,0.86489622,0.15204422999999997,0,0.8542124200000001,0.149316005,0,0.8656985700000001,0.15219409500000003,0,0.8553513,0.14951262999999998,0,1.0838580199999999,0.20859220500000003,0,0.9843204499999998,0.18506588999999998,0,0.92068934,0.17935903000000003,0,0.8609580199999999,0.156308885,0
Santos,Goiás,25,[0.5896 0.2644 0.1458],[0.5957 0.2618 0.1423],[0.5796 0.2693 0.151 ],[0.5965 0.2615 0.1419],[0.58   0.2691 0.1507],[0.5659 0.266  0.1679],[0.5304 0.2169 0.2523],[0.6496 0.2312 0.1186],0.1390945453849673,0.14081687492605824,0.13662323704223972,0.1410491877928231,0.13676617835321753,0.12802972732303414,0.09251879481850075,0.1358,[0.5211 0.2638 0.2149],0.106936804659787,0.19029956,0.06849458000000003,1,0.25959316000000004,0.09487209999999999,1,0.27205965,0.09978369000000001,1,0.25224702,0.09188239000000001,1,0.2715253000000001,0.09958542500000002,1,0.25133010999999994,0.09148812999999997,1,0.33122506000000007,0.14219080500000003,1,0.28738922000000006,0.10835023000000003,1,0.34511766,0.13780663,1,0.36215801999999997,0.147408885,1
Internacional,Coritiba,25,[0.5923 0.2787 0.1288],[0.5937 0.2792 0.1271],[0.5899 0.2778 0.1321],[0.5935 0.2795 0.1269],[0.5898 0.2781 0.132 ],[0.659  0.2202 0.1202],[0.5163 0.2556 0.2281],[0.6056 0.2907 0.1036],0.0026492814389622423,0.002570323823715938,0.0028021706288998897,0.0025501828211144315,0.0027875836436444773,0.0071859123469406976,0.0045121370882668654,0.0044,[0.5019 0.3051 0.193 ],0.0028092521253739204,0.25079081,0.08315252999999997,1,0.26048242,0.09143016499999998,1,0.26280526000000004,0.09284267000000003,1,0.25918674,0.09061705,1,0.26302765,0.09285723,1,0.25946610999999997,0.09068562999999999,1,0.35132666,0.14299765,1,0.17921707999999997,0.065437,1,0.37843861999999995,0.142676305,1,0.36215801999999997,0.147408885,1
Figueirense,Palmeiras,25,[0.5792 0.2465 0.174 ],[0.5773 0.2475 0.1749],[0.5721 0.2491 0.1785],[0.5797 0.2466 0.1733],[0.5735 0.2486 0.1776],[0.5099 0.2632 0.2267],[0.5768 0.1977 0.2248],[0.6873 0.2042 0.1074],0.04993170613816351,0.049606991695563436,0.049202497643282474,0.049819670538261286,0.04933302344565771,0.04511003340668233,0.06258453216268628,0.0649,[0.3869 0.3293 0.2837],0.021239495333578953,0.15101369,0.054777375,1,0.26811088999999994,0.10372660999999996,1,0.2770114699999999,0.10753396999999998,1,0.27052154999999994,0.10468520999999999,1,0.27524596999999995,0.10677537499999999,1,0.26749654,0.10341197,1,0.26871857,0.11497449000000001,1,0.36086514000000003,0.14584082999999998,1,0.5648157899999999,0.22821703000000002,1,0.36215801999999997,0.147408885,1
Chapecoense,Criciúma,25,[0.6046 0.2936 0.1017],[0.6101 0.2899 0.1   ],[0.5993 0.2973 0.1033],[0.6079 0.2913 0.1007],[0.5978 0.2982 0.1039],[0.6914 0.2261 0.0822],[0.5724 0.2553 0.1721],[0.6316 0.2916 0.0767],0.08840080803405613,0.08790526082536863,0.08876649203587841,0.08816204486106702,0.08893826937396573,0.0834585186891316,0.09974564523309688,0.0856,[0.4579 0.3557 0.1864],0.11191035570137194,0.9066320099999999,0.20240840500000004,0,0.8748850099999999,0.187952205,0,0.86361867,0.18492603000000002,0,0.8864640199999999,0.191111005,0,0.86068329,0.184090425,0,0.88193859,0.18985153,0,0.9118382599999999,0.17866454499999998,0,1.0837120100000002,0.24242015000000003,0,0.65953986,0.12220868499999998,0,0.8609580199999999,0.156308885,0
São Paulo,Fluminense,25,[0.5996 0.1958 0.2022],[0.6057 0.1949 0.1969],[0.5979 0.1953 0.2043],[0.6061 0.1947 0.1967],[0.5983 0.1952 0.204 ],[0.5041 0.2068 0.2871],[0.4902 0.185  0.3222],[0.6402 0.1859 0.17  ],0.022081914728329474,0.021291729514106524,0.022498959670622307,0.021263377745181833,0.022468835631186384,0.03442050182628139,0.038184588225382655,0.0177,[0.4507 0.2498 0.2993],0.029441190669040707,1.1333148499999999,0.54615623,0,1.0343426400000002,0.49609354,0,1.02876499,0.49332845,0,1.04982811,0.50391955,0,1.0296819300000002,0.49380569500000016,0,1.05055619,0.50432205,0,0.7339338799999999,0.34809892000000003,0,0.8051094599999999,0.37974980999999997,0,0.75651102,0.34691539,0,0.91675802,0.424708885,0
Flamengo,Santos,26,[0.35   0.3121 0.3379],[0.3568 0.3139 0.3293],[0.349  0.3133 0.3377],[0.3532 0.313  0.3338],[0.3463 0.3125 0.3412],[0.368  0.2739 0.358 ],[0.3291 0.2357 0.4351],[0.4146 0.3108 0.2746],0.13632176897277332,0.13551690623223306,0.13724364968725158,0.13599295068419748,0.1375289009732752,0.10545717466038408,0.11485365146537237,0.1069,[0.2996 0.2888 0.4116],0.13407396446841338,0.7946949600000001,0.34904916,0,0.65828282,0.28043820499999994,0,0.65859918,0.280221145,0,0.6756779400000001,0.28857236500000005,0,0.6515973800000001,0.27697056500000006,0,0.66654168,0.28428634,0,0.48297330999999993,0.21365293,1,0.62260921,0.27372980999999996,0,0.5193801600000001,0.21798736000000002,1,0.91675802,0.424708885,0
Fluminense,Bahia,26,[0.6611 0.2224 0.116 ],[0.6715 0.2168 0.1111],[0.6446 0.2302 0.1248],[0.6694 0.2183 0.1118],[0.6419 0.232  0.1258],[0.7574 0.1619 0.0782],[0.5695 0.2158 0.2143],[0.6709 0.2275 0.101 ],0.09806224368681418,0.09589184747613179,0.1015007158385918,0.09628918086839476,0.10197338731143167,0.07569146615247851,0.1020494895500128,0.0946,[0.6956 0.1951 0.1081],0.09085752177787638,1.05706406,0.23021486500000002,0,1.05517097,0.225312855,0,1.0236762400000001,0.21559218,0,1.0766577,0.23169474999999998,0,1.0176852500000002,0.21396845500000003,0,1.0716504900000001,0.23035394999999997,0,0.98522438,0.18521325,0,1.28218161,0.29008674999999995,0,1.14340898,0.247903645,0,0.8609580199999999,0.156308885,0
Coritiba,Atlético-PR,26,[0.5343 0.2629 0.2027],[0.5467 0.2574 0.1957],[0.5231 0.2658 0.2109],[0.5417 0.2606 0.1975],[0.5189 0.2684 0.2126],[0.5183 0.2379 0.2434],[0.5028 0.23   0.267 ],[0.5835 0.2661 0.1502],0.1499378903595292,0.14816645487057611,0.14844661108797697,0.15047537059840374,0.15026194089385048,0.10172363216590882,0.12709511379730132,0.1664,[0.4469 0.2845 0.2685],0.14089230491742444,0.2668415,0.098046225,1,0.32708019,0.12900217,1,0.34256205999999995,0.13599843,1,0.31003414000000007,0.12192887000000001,1,0.34869453,0.13834925499999995,1,0.31695750000000006,0.12456211000000002,1,0.37139684,0.15930186,1,0.34787486,0.14573674500000003,1,0.4589521099999999,0.18903278999999992,1,0.36215801999999997,0.147408885,1
