Home,Away,Rodada,prob_PB,prob_PD_gol,prob_PD_gol_FinC_RB,prob_PD_gol_Fina_RB,prob_PD_gol_FinC,prob_PD_gol_Fina,prob_DC,prob_binpo_log,prob_binpo_p,prob_PB_placar,prob_PD_gol_placar,prob_PD_gol_FinC_placar,prob_PD_gol_Fina_placar,prob_DC_placar,prob_binpo_log_placar,prob_binpo_p_placar,Defi_PB,RPS_PB,Defi_PD_gol,RPS_PD_gol,Defi_PD_gol_FinC_RB,RPS_PD_gol_FinC_RB,Defi_PD_gol_Fina_RB,RPS_PD_gol_Fina_RB,Defi_PD_gol_FinC,RPS_PD_gol_FinC,Defi_PD_gol_Fina,RPS_PD_gol_Fina,Defi_DC,RPS_DC,Defi_binpo_log,RPS_binpo_log,Defi_binpo_p,RPS_binpo_p,Defi_palp_br,RPS_palp_br
Goiás,Figueirense,29,[0.5979 0.2532 0.1487],[0.5753 0.2726 0.152 ],[0.5643 0.2783 0.1573],[0.6017 0.2598 0.1383],[0.5635 0.2785 0.1579],[0.5992 0.2608 0.1399],[0.5406 0.2358 0.2234],[0.5881 0.2349 0.1765],[0.4297 0.3155 0.2548],0.0056,0.004429727054003214,0.004464528657179443,0.0042902807321757875,0.011753086985558088,0.010937499580408978,0.007080286319090999,1.1463063399999998,0.5409278299999999,1.12438485,0.5249522550000001,1.10602867,0.51420463,1.17206582,0.55211259,1.10422691,0.51324813,1.16682929,0.5493203249999998,0.95095756,0.44752267999999995,1.0791918699999998,0.51159543,0.8395053800000001,0.36998256500000004,0.91675802,0.424708885
Coritiba,Atlético-MG,29,[0.2622 0.3545 0.3832],[0.2438 0.3221 0.4341],[0.2382 0.3207 0.441 ],[0.2513 0.3295 0.4192],[0.2382 0.3189 0.4429],[0.2513 0.3262 0.4225],[0.237  0.2777 0.4852],[0.2877 0.2602 0.452 ],[0.1767 0.2566 0.5665],0.0244,0.03415821626953565,0.035771502158914836,0.03206348120594349,0.04237931580198053,0.03977190741286636,0.06280688140432357,0.5748613300000001,0.22453387,0.4834296600000001,0.18984062499999996,0.47206872999999994,0.18455422999999996,0.50905058,0.20024016499999997,0.4687968599999999,0.183549825,0.50306438,0.19832897,0.3983053299999999,0.16054254999999998,0.4507793300000001,0.19148285500000004,0.2849887,0.10948591000000002,0.91675802,0.424708885
Internacional,Sport,29,[0.4389 0.3051 0.256 ],[0.3885 0.3062 0.3053],[0.3851 0.3066 0.3083],[0.4161 0.2992 0.2848],[0.3797 0.3089 0.3114],[0.4059 0.3032 0.2909],[0.3757 0.2614 0.3629],[0.4468 0.2463 0.3066],[0.3308 0.2675 0.4015],0.0758,0.07295777874687079,0.07129937900147065,0.07523102262729058,0.07675207084635038,0.09179903161459542,0.07552769755626008,0.4734552199999999,0.19018460499999995,0.5608987799999999,0.2335701699999999,0.56715446,0.23657545,0.51157089,0.21099665499999998,0.5771612600000001,0.24087102500000004,0.52950786,0.21878881,0.5897768600000002,0.2607234500000001,0.46069749,0.20010897000000002,0.68058714,0.30459578499999995,0.36215801999999997,0.147408885
Chapecoense,Palmeiras,29,[0.2966 0.2812 0.4221],[0.306  0.2917 0.4022],[0.3039 0.2843 0.4118],[0.3111 0.2897 0.3991],[0.3029 0.2874 0.4097],[0.3097 0.295  0.3953],[0.2455 0.2201 0.534 ],[0.2615 0.2819 0.4565],[0.2042 0.2827 0.513 ],0.0012,0.001073864489850682,0.0011236213024068623,0.001048629805184923,0.0011897068009349557,0.0007650470244674048,0.00029888779909254383,0.75201341,0.33651220500000006,0.72848973,0.32174065,0.7349609399999999,0.32706722499999996,0.7177901100000001,0.31697193000000007,0.7364012600000001,0.32690125000000003,0.71980118,0.31638809,0.90287026,0.427426885,0.83324211,0.37693291,0.9763859300000001,0.4482846300000001,0.36215801999999997,0.147408885
São Paulo,Atlético-PR,29,[0.5702 0.2532 0.1764],[0.561  0.2516 0.1872],[0.5576 0.2541 0.1881],[0.5742 0.2492 0.1763],[0.5565 0.2529 0.1904],[0.5737 0.2471 0.1789],[0.5034 0.2344 0.262 ],[0.6405 0.2271 0.132 ],[0.4935 0.2586 0.2478],0.1557,0.146873750682102,0.14639954933709126,0.14710291717287885,0.1296145174875357,0.15986785915354798,0.1235513815543075,0.27995523999999994,0.10795781999999998,0.2910673999999999,0.11391989999999998,0.29566618000000006,0.11558734500000002,0.27448796999999997,0.10624664499999999,0.29690282,0.11651032500000001,0.27479531,0.10692221000000002,0.3701989200000001,0.15768022,0.19823866,0.07338508500000003,0.38482105,0.158998335,0.36215801999999997,0.147408885
Sport,Avaí,30,[0.7187 0.1755 0.1036],[0.7455 0.1591 0.092 ],[0.7433 0.159  0.0942],[0.729  0.1677 0.1005],[0.7503 0.1559 0.09  ],[0.7406 0.1626 0.0936],[0.6397 0.1827 0.1759],[0.7016 0.1824 0.114 ],[0.4407 0.2852 0.2741],0.0976,0.10211195886169289,0.10263690558037775,0.1018643688661244,0.07020311649328613,0.09251129686183662,0.037612980568433305,0.1206629,0.04516408500000001,0.09854705999999996,0.036941484999999975,0.10004953000000003,0.037726215000000014,0.11166454,0.04205986500000001,0.09475490000000002,0.03558148500000001,0.10248807999999997,0.03833441999999999,0.19413619,0.08068036999999999,0.13530832,0.051251279999999996,0.46928634,0.19397365,0.36215801999999997,0.147408885
Atlético-MG,Internacional,30,[0.6265 0.237  0.1362],[0.6735 0.2122 0.1136],[0.6562 0.2211 0.1222],[0.6845 0.208  0.1068],[0.6598 0.219  0.1206],[0.6916 0.2037 0.1039],[0.5659 0.2246 0.2092],[0.7252 0.1551 0.1138],[0.6706 0.1928 0.135 ],0.0879,0.08874828337657648,0.08904353573165677,0.08758682081449706,0.09534764177676004,0.09140239280028496,0.09764673345736744,0.21422169000000005,0.07906729500000004,0.16453605000000002,0.059833615000000014,0.18201649,0.06662699000000001,0.15421049,0.055548495,0.17824139999999997,0.06521291999999998,0.14739946,0.05303664500000001,0.28265261,0.11616657500000002,0.11252149000000002,0.04493897000000001,0.16390120000000002,0.06358324000000003,0.36215801999999997,0.147408885
Corinthians,Goiás,30,[0.7264 0.1874 0.0851],[0.6766 0.2253 0.0977],[0.6689 0.2323 0.0985],[0.6773 0.2266 0.0957],[0.673  0.2288 0.0978],[0.683  0.2215 0.0951],[0.6571 0.1931 0.1489],[0.7642 0.1661 0.0679],[0.5717 0.2317 0.196 ],0.1077,0.09330984176720827,0.09218737244687619,0.09536525108826745,0.08111705127879641,0.12049425538826393,0.062105701045229944,0.11721772999999996,0.041144304999999985,0.16489294000000002,0.057105665000000014,0.17329274999999997,0.059694369999999976,0.16464134,0.05668532999999999,0.16884327999999996,0.05828619999999998,0.15859525999999996,0.054804704999999974,0.17703923,0.07001062999999998,0.08780126,0.030231485000000002,0.27554178,0.11104640500000001,0.36215801999999997,0.147408885
Vasco,Chapecoense,30,[0.2536 0.3554 0.3909],[0.2227 0.3629 0.4144],[0.2191 0.3563 0.4247],[0.2317 0.3555 0.4127],[0.2181 0.3597 0.4222],[0.2303 0.3616 0.408 ],[0.2328 0.2707 0.4965],[0.2983 0.3392 0.3625],[0.2387 0.4286 0.3327],0.1247,0.11846061917461585,0.1183103727908782,0.12005524810167119,0.11551992783895501,0.13148220007845418,0.1028894427412051,0.6326249300000002,0.10859698500000001,0.62721906,0.110661325,0.6427245899999999,0.11414498999999997,0.6393864300000001,0.11204437000000002,0.63580454,0.112910225,0.6270566500000001,0.10979185500000001,0.8325865800000001,0.15035404499999996,0.65704578,0.11019457000000002,0.49416494000000005,0.08383349,0.8609580199999999,0.156308885
Palmeiras,Ponte Preta,30,[0.7136 0.1831 0.1016],[0.6863 0.192  0.1202],[0.654  0.2054 0.1395],[0.7171 0.1759 0.1048],[0.6554 0.2061 0.1375],[0.7197 0.1762 0.102 ],[0.632  0.1911 0.1758],[0.7453 0.1462 0.1015],[0.7533 0.1517 0.0904],0.0405,0.04357346941074666,0.04949789695476847,0.0376607903169889,0.05759090196491938,0.023997704917750582,0.028379763105735013,1.34987313,0.6566493700000001,1.28191973,0.6212104150000002,1.21036541,0.583142785,1.34655626,0.655843125,1.21593262,0.585866205,1.3554185300000001,0.6603046550000001,1.11524885,0.5384594099999999,1.3841487799999999,0.67514667,1.4178459399999999,0.6932535249999999,0.91675802,0.424708885
Joinville,Coritiba,30,[0.397 0.41  0.193],[0.3917 0.4018 0.2065],[0.3853 0.4047 0.21  ],[0.3967 0.4029 0.2005],[0.388  0.4023 0.2098],[0.4008 0.3992 0.2   ],[0.3659 0.3504 0.2837],[0.4106 0.3486 0.2408],[0.3599 0.3786 0.2614],0.0098,0.010575225909770844,0.010482763023098982,0.010963836892289386,0.013077206024537087,0.01847102896478032,0.012455076618378493,0.568958,0.200429,0.57411438,0.20633557000000002,0.5857381800000001,0.210978045,0.56649955,0.20206552999999997,0.58040533,0.20925905,0.55840128,0.19952031999999997,0.60534866,0.24128425000000003,0.5268989599999999,0.20268849999999994,0.62139593,0.239055135,0.36215801999999997,0.147408885
Figueirense,Flamengo,30,[0.3236 0.2506 0.4255],[0.3708 0.2584 0.3706],[0.3688 0.2566 0.3745],[0.3678 0.2584 0.3737],[0.3721 0.2563 0.3714],[0.373  0.2584 0.3684],[0.2535 0.1998 0.5456],[0.3598 0.2303 0.4093],[0.2337 0.2875 0.4787],0.0216,0.027552262993799755,0.0276982962583008,0.027851227629996752,0.013362680633066523,0.024776137191671956,0.010817854657190915,0.7013675699999999,0.319411345,0.6000075599999999,0.26669265999999997,0.6045072499999999,0.269369305,0.60609909,0.269701645,0.59788606,0.266172505,0.59561812,0.2644975,0.89486165,0.42807217499999994,0.63042062,0.288937205,0.8990256299999999,0.40823257,0.36215801999999997,0.147408885
Grêmio,Santos,30,[0.6304 0.217  0.1519],[0.6155 0.2156 0.168 ],[0.6009 0.2212 0.1772],[0.6257 0.2111 0.1622],[0.6083 0.2182 0.1727],[0.6365 0.2066 0.1557],[0.5485 0.2082 0.2426],[0.3992 0.2306 0.3696],[0.3851 0.2504 0.3643],0.1292,0.11490738204050414,0.11511032582413004,0.11174454984630634,0.1015712739250297,0.0626751824048744,0.08399393186404171,0.20676677000000002,0.07994570500000002,0.22254760999999995,0.08818413499999996,0.23961009,0.09546485499999999,0.21097254,0.08336786499999999,0.23086542000000004,0.09176589000000002,0.19905830000000005,0.07837565000000002,0.30605425,0.13152381500000004,0.55074116,0.24900451999999998,0.57351666,0.25548115,0.36215801999999997,0.147408885
Atlético-PR,Cruzeiro,30,[0.4785 0.3127 0.2088],[0.495  0.3044 0.2005],[0.4947 0.3021 0.2031],[0.492  0.3081 0.1999],[0.4968 0.3013 0.2019],[0.4941 0.3073 0.1985],[0.4075 0.2732 0.3193],[0.5739 0.2909 0.1352],[0.3774 0.328  0.2945],0.0235,0.024256742174857838,0.025197613345745214,0.023325197605246074,0.037264522652268935,0.016215265877218662,0.02656209855308006,0.74494098,0.136279845,0.7690846100000001,0.142632685,0.77304211,0.14300917,0.76074962,0.141012005,0.77575554,0.143786925,0.76337035,0.14178839,0.7962469799999999,0.13400437,0.85046306,0.173820125,0.68074501,0.11460996500000001,0.8609580199999999,0.156308885
Fluminense,São Paulo,30,[0.3961 0.2843 0.3195],[0.4208 0.2834 0.2958],[0.4011 0.2885 0.3104],[0.4127 0.2822 0.305 ],[0.4153 0.2876 0.2971],[0.4348 0.2796 0.2854],[0.3414 0.239  0.4194],[0.3892 0.2747 0.336 ],[0.339  0.2715 0.3893],0.0758,0.08225310746348886,0.08198692206970146,0.08499910370205452,0.05456993699216298,0.07113780842972052,0.05914169455774767,0.54760195,0.23341968999999999,0.50328584,0.21148514,0.53826162,0.227514685,0.5175831299999999,0.21900365499999994,0.5128562600000001,0.21507125,0.47908035999999987,0.20050921999999993,0.6667713200000001,0.30490908000000005,0.56143273,0.24301993000000002,0.66218774,0.294315645,0.36215801999999997,0.147408885
Ponte Preta,Coritiba,31,[0.4085 0.3874 0.2042],[0.4943 0.3307 0.175 ],[0.4918 0.3336 0.1746],[0.4936 0.3283 0.1781],[0.4957 0.3326 0.1717],[0.4998 0.3264 0.1737],[0.3799 0.3308 0.2893],[0.6126 0.2375 0.1495],[0.4442 0.2997 0.2561],0.0253,0.04303721454078636,0.04306243277125191,0.04441150173591081,0.022670826789565692,0.07405288265735126,0.03739475719927939,0.5416486500000001,0.19576453500000002,0.39571998,0.14317874500000002,0.40004136,0.1443762,0.39594145999999997,0.14408028499999997,0.3944221399999999,0.14189968999999997,0.38690868999999994,0.14020324499999998,0.57764714,0.23410925,0.22883525999999996,0.08627446499999998,0.4643209400000001,0.18725042500000005,0.36215801999999997,0.147408885
Cruzeiro,Fluminense,31,[0.4943 0.3    0.2057],[0.4611 0.3135 0.2253],[0.444  0.3163 0.2397],[0.5011 0.3001 0.1988],[0.4355 0.3205 0.244 ],[0.4883 0.307  0.2047],[0.4481 0.2609 0.2909],[0.3711 0.329  0.2999],[0.4591 0.3125 0.2284],0.1119,0.10317428444009204,0.09574416295711949,0.11154975813020389,0.08701450399855118,0.07695164149806899,0.10224668798208593,0.38804498000000004,0.14902249,0.4394555499999999,0.17060918999999997,0.4666377800000001,0.18329604500000005,0.37848266,0.14421132500000003,0.48091649999999997,0.18909812499999998,0.39798798,0.15186949000000002,0.45728523000000004,0.19463731,0.59369622,0.24272761,0.4423956199999999,0.17236968499999994,0.36215801999999997,0.147408885
Flamengo,Internacional,31,[0.5991 0.2317 0.1688],[0.5724 0.2448 0.1825],[0.5502 0.2506 0.1989],[0.5951 0.2384 0.1661],[0.5517 0.25   0.198 ],[0.5985 0.2372 0.164 ],[0.5255 0.2188 0.2552],[0.5823 0.2065 0.2097],[0.6373 0.226  0.1362],0.0622,0.0696949860751848,0.07323497808526366,0.06497974517580293,0.0755970502960848,0.04367182480919266,0.05861683811754043,1.1034991399999998,0.5245748049999999,1.05587505,0.49772884500000003,1.0072816100000002,0.472000385,1.1063677799999998,0.5244332099999999,1.0100768900000001,0.473547935,1.11336209,0.528298415,0.87875073,0.41506649500000004,1.00628963,0.48064049000000003,1.20337773,0.575719215,0.91675802,0.424708885
Atlético-PR,Corinthians,31,[0.2727 0.2831 0.4441],[0.298  0.2921 0.4098],[0.2783 0.2935 0.4281],[0.3078 0.296  0.3961],[0.2822 0.2915 0.4262],[0.3155 0.2925 0.3919],[0.2128 0.2136 0.5731],[0.3072 0.2657 0.427 ],[0.3579 0.2444 0.3974],0.0116,0.009360940980590602,0.0099128166524307,0.008717793787153927,0.025598834980731584,0.014150982808600325,0.01679574265737293,0.4635357100000001,0.19163947000000006,0.5224624500000001,0.21851101000000003,0.49066275000000004,0.20220306999999998,0.54705205,0.229657645,0.49385552999999993,0.20438426999999998,0.55488211,0.23460213,0.27315240999999996,0.113550525,0.4932973299999999,0.21129312999999997,0.55095053,0.24542889500000004,0.91675802,0.424708885
São Paulo,Vasco,31,[0.8499 0.1096 0.0344],[0.8435 0.1177 0.0343],[0.842  0.1193 0.0344],[0.8603 0.1046 0.0289],[0.8403 0.1203 0.0352],[0.8568 0.1069 0.0303],[0.7776 0.1374 0.0813],[0.8269 0.1314 0.0385],[0.6158 0.2744 0.1097],0.0122,0.010735664379356708,0.010829075539526618,0.010170513626222724,0.02681310768194275,0.010816252201984069,0.013669456115198307,1.5163255299999998,0.362003735,1.4911220299999999,0.35650897000000004,1.48577985,0.35524008999999995,1.5426924599999998,0.3706932699999999,1.48121522,0.35383704500000007,1.5326519400000003,0.36772996500000005,1.3553502099999999,0.30595022499999996,1.43971182,0.34275637000000003,0.9177390900000001,0.195632845,0.8609580199999999,0.156308885
Santos,Goiás,31,[0.6102 0.2296 0.1597],[0.5741 0.2503 0.1754],[0.5629 0.2554 0.1814],[0.5745 0.2506 0.1747],[0.5652 0.2538 0.1808],[0.579  0.2477 0.173 ],[0.5275 0.2194 0.2526],[0.7364 0.1731 0.0886],[0.5801 0.2443 0.1752],0.056,0.048404738695668914,0.04737899461944697,0.04931198291916477,0.05519951032183498,0.06498481379921263,0.05102019413025967,0.23016429000000002,0.08880416500000002,0.27480605999999996,0.10611310499999997,0.2891915300000001,0.11203569500000002,0.27437069999999997,0.10582015000000002,0.28615412,0.11090603999999998,0.26852529,0.10363699000000003,0.33519937,0.14365805499999998,0.10729852999999998,0.03883940999999998,0.26669354000000006,0.10357576500000004,0.36215801999999997,0.147408885
Grêmio,Chapecoense,31,[0.7124 0.2141 0.0731],[0.673  0.2302 0.0965],[0.6738 0.2279 0.0979],[0.6912 0.2179 0.0905],[0.6702 0.2311 0.0983],[0.6848 0.2234 0.0914],[0.6483 0.2167 0.1347],[0.6365 0.2329 0.1302],[0.552  0.2677 0.1801],0.0016,0.0025883169056457145,0.0026854709639584757,0.002494711081954505,0.004867390746213192,0.00547310530605325,0.007054327139826481,1.4124961800000002,0.6829580850000001,1.32223329,0.634349665,1.31972926,0.6335347449999998,1.3524281,0.6521102049999999,1.31563814,0.630754945,1.3444125599999999,0.6468892199999998,1.21599587,0.5842589899999999,1.2159266999999998,0.5804943849999998,1.0486033,0.48830606500000007,0.91675802,0.424708885
Sport,Atlético-MG,31,[0.4102 0.2864 0.3034],[0.4364 0.2644 0.2991],[0.4244 0.265  0.3104],[0.4308 0.2642 0.3049],[0.4307 0.2654 0.3038],[0.4409 0.2643 0.2947],[0.3475 0.2403 0.412 ],[0.4662 0.2262 0.3068],[0.3527 0.2388 0.408 ],0.0101,0.014785726048758933,0.014364050913858123,0.014960097629535872,0.009880147781798333,0.025701491500513964,0.014596184178652846,0.52194056,0.21995779999999998,0.47701313,0.20358280499999995,0.49788852000000006,0.21389387999999998,0.4867542899999999,0.20850682499999995,0.4868340899999999,0.20822885499999993,0.46929539,0.19974992999999996,0.6532443400000001,0.29783256500000005,0.4302351200000001,0.18978042000000003,0.6424867299999999,0.292934895,0.36215801999999997,0.147408885
Avaí,Palmeiras,31,[0.2749 0.2212 0.5029],[0.2704 0.2299 0.499 ],[0.2642 0.224  0.5109],[0.2935 0.2387 0.4673],[0.2591 0.2233 0.5168],[0.2849 0.2379 0.4767],[0.2022 0.1694 0.624 ],[0.2216 0.21   0.567 ],[0.2911 0.2959 0.413 ],0.0604,0.057718663678424174,0.06084716223519812,0.05362582835270901,0.07448367200987588,0.067246969297815,0.030604367211312985,0.37160785999999996,0.16084310999999998,0.37697116999999997,0.16170837,0.35919645,0.15407084499999998,0.42688922999999995,0.18468966999999997,0.35047794,0.14992160499999999,0.41160731,0.17724404999999996,0.2109572,0.08949538,0.28069556000000007,0.11769353999999999,0.51686502,0.21465410499999998,0.91675802,0.424708885
Joinville,Figueirense,31,[0.5048 0.3002 0.195 ],[0.4569 0.3216 0.2215],[0.45   0.3252 0.2248],[0.4732 0.315  0.2118],[0.4505 0.3242 0.2253],[0.4732 0.3141 0.2128],[0.4558 0.2652 0.2789],[0.4879 0.2648 0.2472],[0.3098 0.3443 0.3459],0.1876,0.18815764441191601,0.1878559005966961,0.18777931085233016,0.15586888924826472,0.1304094677524868,0.15131309065435183,0.37336808,0.14162402,0.44744642,0.17200993000000003,0.45879008,0.17651752000000004,0.4216024799999999,0.16118873999999994,0.45781597999999996,0.17635517,0.4214608899999999,0.16137976999999995,0.44426989,0.18699732500000002,0.39347329,0.161701855,0.7145653399999999,0.29801142499999994,0.36215801999999997,0.147408885
Fluminense,Atlético-PR,32,[0.4425 0.3045 0.2529],[0.4622 0.2912 0.2466],[0.4538 0.2932 0.253 ],[0.4617 0.2866 0.2516],[0.4614 0.2937 0.2449],[0.4739 0.2867 0.2393],[0.3984 0.2599 0.3416],[0.5189 0.2646 0.2164],[0.3852 0.2823 0.3324],0.1123,0.10300173912008963,0.10428569276063657,0.09917189516393977,0.12111619079005728,0.08310521181208945,0.10925427459644439,0.84668491,0.37690763,0.86603784,0.3906202000000001,0.84990968,0.38197172,0.8554090099999999,0.386559895,0.8693256599999999,0.391532985,0.8854425899999998,0.40154679,0.6597611299999999,0.29604073000000003,0.95329933,0.4415647350000001,0.6737620899999999,0.29696765,0.91675802,0.424708885
Corinthians,Flamengo,32,[0.7277 0.1609 0.1073],[0.7356 0.1632 0.0979],[0.7421 0.1606 0.0939],[0.734  0.1662 0.0969],[0.7443 0.1585 0.0935],[0.7354 0.164  0.0974],[0.6414 0.1719 0.1835],[0.7036 0.1673 0.125 ],[0.3872 0.2488 0.3638],0.0885,0.10405756802840195,0.10199725375372715,0.10592881572388607,0.07459400187511722,0.07995313435457288,0.08246394791120577,0.11154938999999998,0.04328702999999999,0.10612600999999999,0.04007984499999999,0.10112198,0.03799563,0.10776805,0.04036222500000001,0.09924699000000001,0.03742201000000001,0.10639591999999998,0.040071879999999976,0.19181582000000003,0.08173054500000003,0.13146724999999998,0.052268289999999995,0.56977572,0.25400994,0.36215801999999997,0.147408885
Vasco,Grêmio,32,[0.0927 0.2339 0.6731],[0.1033 0.2419 0.6545],[0.0978 0.235  0.667 ],[0.1065 0.2392 0.6541],[0.0985 0.2372 0.664 ],[0.1084 0.2437 0.6478],[0.0861 0.1603 0.752 ],[0.2217 0.2572 0.5209],[0.1759 0.3222 0.5019],0.1282,0.12944303034960666,0.12749449224920012,0.12777650923486042,0.0627677028667788,0.08708735328226251,0.1886863466433831,1.0485661099999999,0.23103047,1.01375675,0.21971701000000002,1.03967884,0.22736036,1.0180057,0.21972539,1.03246209,0.225498415,1.00338509,0.21576249000000003,1.2780133,0.287664365,0.87223954,0.16034806999999998,0.7422572599999999,0.14142221,0.8609580199999999,0.156308885
Coritiba,São Paulo,32,[0.3131 0.3514 0.3355],[0.3009 0.3399 0.3591],[0.2853 0.3414 0.3733],[0.3024 0.3458 0.3518],[0.2911 0.3387 0.3702],[0.3118 0.341  0.3472],[0.2935 0.2859 0.4206],[0.2878 0.3108 0.4014],[0.2372 0.3038 0.459 ],0.0535,0.05926275537692003,0.06054885882353819,0.05785589170107376,0.07324665389701229,0.0722944376908797,0.07633053145756205,0.6630738199999999,0.26979593,0.61682563,0.25058273000000003,0.59070294,0.23707449000000003,0.63118664,0.2558045,0.59610494,0.24069362500000002,0.6396480800000001,0.26168354000000005,0.5035854200000001,0.21092330499999995,0.5377474400000001,0.22057540000000003,0.4412392799999999,0.17447242000000002,0.91675802,0.424708885
Chapecoense,Avaí,32,[0.5301 0.2687 0.2011],[0.5414 0.2684 0.1901],[0.5382 0.2652 0.1964],[0.5329 0.2721 0.1948],[0.5437 0.2645 0.1917],[0.5421 0.2707 0.1871],[0.4721 0.2393 0.2885],[0.5748 0.2497 0.1752],[0.2913 0.358  0.3507],0.1084,0.11231174632899439,0.10678826295444924,0.11655146750993163,0.06756931463530359,0.09564338211355838,0.2100535302540096,0.8562469100000001,0.16074373000000003,0.8644905300000001,0.16464500499999998,0.8681632400000001,0.16415542,0.85176786,0.161003725,0.87331883,0.16619847,0.8607573100000001,0.16445813,0.8847751499999998,0.15308419,0.9240401699999999,0.18059768999999998,0.62001018,0.10392309,0.8609580199999999,0.156308885
Goiás,Cruzeiro,32,[0.4596 0.3304 0.21  ],[0.4435 0.3496 0.2069],[0.4425 0.3485 0.209 ],[0.4442 0.3532 0.2026],[0.4431 0.3482 0.2088],[0.4445 0.353  0.2025],[0.4117 0.2853 0.303 ],[0.4981 0.3406 0.1613],[0.3385 0.3586 0.3029],0.1148,0.12096673199975316,0.12110511595604256,0.12059689394052966,0.13453510517489184,0.10190105687628918,0.15744521562694047,0.9444963200000001,0.41766608000000005,0.9479200200000001,0.41284993000000003,0.9429395,0.41074362499999995,0.9579106399999999,0.41658019999999996,0.94357829,0.41124665500000007,0.9581955,0.41679325,0.7367019800000001,0.3276529450000001,1.06752966,0.47576065,0.7291246200000001,0.30026533000000005,0.91675802,0.424708885
Figueirense,Santos,32,[0.3124 0.2434 0.4439],[0.3323 0.2523 0.4152],[0.3181 0.2526 0.4291],[0.3427 0.2505 0.4066],[0.3239 0.252  0.424 ],[0.3519 0.2495 0.3983],[0.2436 0.1926 0.5622],[0.2618 0.2133 0.5236],[0.2614 0.2669 0.4716],0.0534,0.061585790789623375,0.06187430731157401,0.05742208048456868,0.024233717944353562,0.03161264186843456,0.08868978618523529,0.86708453,0.14745374499999997,0.8418696200000001,0.141490245,0.84392118,0.14274307,0.8445171000000001,0.141464785,0.84419121,0.14238601499999998,0.84572675,0.14135783000000002,1.0273045600000001,0.18860697999999998,0.9615930899999998,0.17203047000000002,0.82817213,0.14541543,0.8609580199999999,0.156308885
Internacional,Joinville,32,[0.5073 0.3237 0.169 ],[0.5041 0.3316 0.1643],[0.4922 0.3381 0.1697],[0.5125 0.3284 0.1591],[0.4955 0.3361 0.1684],[0.5168 0.3256 0.1575],[0.4547 0.2899 0.2553],[0.6496 0.2293 0.1207],[0.4781 0.3103 0.2116],0.218,0.22496948216651227,0.22465961868732412,0.2261964409181525,0.1836415610236426,0.17351112753862616,0.1859336998051082,0.37609598000000005,0.13565714500000003,0.38286986,0.13645565,0.40097054000000004,0.14332946500000002,0.37081562000000007,0.13148453000000002,0.39584201999999996,0.14143940499999996,0.36430385,0.12916000499999997,0.44657219000000004,0.18129063000000004,0.18992714000000002,0.068722765,0.4134402600000001,0.15857708500000003,0.36215801999999997,0.147408885
Atlético-MG,Ponte Preta,32,[0.6956 0.2086 0.0952],[0.7018 0.1923 0.1047],[0.6758 0.206  0.1173],[0.7298 0.1772 0.0913],[0.6753 0.2065 0.1173],[0.7302 0.1771 0.0909],[0.62   0.2128 0.1667],[0.7606 0.1329 0.0952],[0.7487 0.1472 0.0978],0.0823,0.09092034731547151,0.09156200832765637,0.08903257011807776,0.09412457786388691,0.08321771694604185,0.0899521145195095,0.14523635999999998,0.05091868,0.13686462000000002,0.050069745000000006,0.16130093000000004,0.05953884500000003,0.11274357,0.040829964999999996,0.16183162999999998,0.059701069999999995,0.11241926000000001,0.04069428500000001,0.21747273,0.08617804500000001,0.08403780999999996,0.034391149999999975,0.09438436999999998,0.03701409499999998,0.36215801999999997,0.147408885
Palmeiras,Sport,32,[0.6071 0.2149 0.1771],[0.5865 0.2198 0.1928],[0.5695 0.2221 0.2076],[0.6214 0.2068 0.1705],[0.5672 0.2247 0.2074],[0.6173 0.211  0.1706],[0.5285 0.205  0.2656],[0.6345 0.1934 0.1699],[0.5911 0.2175 0.1906],0.0247,0.02711075473293792,0.02945161066204912,0.023546627520033458,0.03375190415500984,0.021051888430768332,0.02653002985099061,1.09191683,0.52212761,1.04386613,0.497051375,1.00155642,0.475480725,1.1169744499999998,0.5360274449999999,1.00042069,0.47441097000000004,1.11348465,0.5335706949999999,0.86068061,0.4086676549999999,1.1290598200000002,0.5440067499999999,1.05183382,0.501616905,0.91675802,0.424708885
São Paulo,Sport,33,[0.5411 0.2542 0.2045],[0.5177 0.2542 0.2278],[0.5181 0.2552 0.2265],[0.558  0.2426 0.1991],[0.5075 0.2578 0.2345],[0.5414 0.2473 0.211 ],[0.4517 0.2342 0.3138],[0.5626 0.2309 0.206 ],[0.4598 0.2486 0.2913],0.0569,0.05189877968494238,0.04996108434687997,0.05661496428317253,0.0377969084323389,0.05958205259082203,0.04050522234938248,0.31702709999999995,0.12624566999999998,0.34912376999999994,0.14232149499999996,0.3486569,0.14181027,0.29385956999999996,0.11756222499999996,0.36400734,0.14882019000000005,0.31599225,0.12748087000000002,0.45395297,0.19964589500000002,0.28706957,0.11698063000000002,0.43847368999999997,0.18842334500000002,0.36215801999999997,0.147408885
