Ano,Rodada,home_team,away_team,placar_casa,placar_visitante,resultado,FS_h,FT_h,FD_h,FF_h,RB_h,FC_h,CA_h,FinC_h,Finalizacoes_h,FS_a,FT_a,FD_a,FF_a,RB_a,FC_a,CA_a,FinC_a,Finalizacoes_a,Proporcao_C_h,Proporcao_Tot_h,Proporcao_C_a,Proporcao_Tot_a,resultado_v
2017,31,Fluminense,Bahia,1.0,1.0,2,16.0,0.0,5.0,4.0,21.0,19.0,1.0,5.0,9.0,17.0,0.0,0.0,5.0,18.0,16.0,3.0,1.0,6.0,0.2,0.1111111111111111,1.0,0.16666666666666666,[0 1 0]
2017,31,Atlético-MG,Botafogo,0.0,0.0,2,15.0,1.0,1.0,5.0,10.0,21.0,1.0,2.0,7.0,20.0,0.0,1.0,3.0,18.0,15.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,[0 1 0]
2017,31,Ponte Preta,Corinthians,1.0,0.0,1,11.0,0.0,1.0,5.0,19.0,19.0,4.0,1.0,6.0,17.0,1.0,7.0,4.0,6.0,13.0,1.0,8.0,12.0,1.0,0.16666666666666666,0.0,0.0,[1 0 0]
2017,31,Sport,Coritiba,3.0,4.0,3,19.0,0.0,4.0,6.0,19.0,21.0,3.0,4.0,10.0,21.0,0.0,7.0,3.0,15.0,21.0,6.0,7.0,10.0,0.75,0.3,0.5714285714285714,0.4,[0 0 1]
2017,31,Vitória,Atlético-GO,1.0,1.0,2,16.0,0.0,6.0,6.0,15.0,20.0,1.0,6.0,12.0,19.0,1.0,1.0,2.0,19.0,17.0,3.0,2.0,4.0,0.16666666666666666,0.08333333333333333,0.5,0.25,[0 1 0]
2017,31,Flamengo,Vasco,0.0,0.0,2,12.0,0.0,4.0,7.0,18.0,16.0,1.0,4.0,11.0,16.0,0.0,0.0,3.0,18.0,12.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,[0 1 0]
2017,31,Avaí,Grêmio,2.0,2.0,2,17.0,2.0,5.0,4.0,14.0,13.0,1.0,7.0,11.0,11.0,0.0,2.0,3.0,15.0,19.0,2.0,2.0,5.0,0.2857142857142857,0.18181818181818182,1.0,0.4,[0 1 0]
2017,31,Palmeiras,Cruzeiro,2.0,2.0,2,8.0,0.0,9.0,6.0,12.0,9.0,0.0,9.0,15.0,8.0,0.0,4.0,0.0,16.0,9.0,2.0,4.0,4.0,0.2222222222222222,0.13333333333333333,0.5,0.5,[0 1 0]
2017,31,Atlético-PR,Chapecoense,0.0,0.0,2,18.0,0.0,5.0,5.0,9.0,6.0,1.0,5.0,10.0,4.0,0.0,0.0,1.0,10.0,19.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,[0 1 0]
2017,32,Santos,Atlético-MG,3.0,1.0,1,15.0,0.0,3.0,8.0,18.0,12.0,1.0,3.0,11.0,12.0,2.0,4.0,2.0,14.0,19.0,3.0,6.0,8.0,1.0,0.2727272727272727,0.16666666666666666,0.125,[1 0 0]
2017,32,Corinthians,Palmeiras,3.0,2.0,1,11.0,0.0,6.0,3.0,14.0,21.0,6.0,6.0,9.0,21.0,0.0,0.0,10.0,11.0,11.0,5.0,2.0,12.0,0.5,0.3333333333333333,1.0,0.16666666666666666,[1 0 0]
2017,32,Grêmio,Flamengo,3.0,1.0,1,14.0,0.0,4.0,4.0,16.0,12.0,0.0,4.0,8.0,12.0,0.0,1.0,5.0,15.0,14.0,0.0,1.0,6.0,0.75,0.375,1.0,0.16666666666666666,[1 0 0]
2017,32,Cruzeiro,Atlético-PR,1.0,0.0,1,12.0,0.0,4.0,7.0,18.0,8.0,1.0,4.0,11.0,7.0,1.0,4.0,3.0,11.0,13.0,2.0,5.0,8.0,0.25,0.09090909090909091,0.0,0.0,[1 0 0]
2017,32,Bahia,Ponte Preta,2.0,0.0,1,18.0,0.0,5.0,5.0,23.0,15.0,1.0,5.0,10.0,14.0,0.0,1.0,5.0,12.0,18.0,2.0,1.0,6.0,0.4,0.2,0.0,0.0,[1 0 0]
2017,32,Botafogo,Fluminense,1.0,2.0,3,16.0,0.0,2.0,3.0,16.0,16.0,3.0,2.0,5.0,15.0,1.0,1.0,8.0,22.0,17.0,4.0,2.0,10.0,0.5,0.2,1.0,0.2,[0 0 1]
2017,32,Chapecoense,Sport,1.0,1.0,2,15.0,0.0,4.0,2.0,13.0,21.0,3.0,4.0,6.0,20.0,0.0,1.0,3.0,17.0,16.0,3.0,1.0,4.0,0.25,0.16666666666666666,1.0,0.25,[0 1 0]
2017,32,Vasco,Vitória,1.0,1.0,2,23.0,1.0,1.0,0.0,11.0,16.0,3.0,2.0,2.0,16.0,0.0,5.0,7.0,11.0,23.0,4.0,5.0,12.0,0.5,0.5,0.2,0.08333333333333333,[0 1 0]
2017,32,Atlético-GO,São Paulo,0.0,1.0,3,7.0,0.0,1.0,3.0,12.0,17.0,2.0,1.0,4.0,16.0,0.0,1.0,5.0,15.0,9.0,0.0,1.0,6.0,0.0,0.0,1.0,0.16666666666666666,[0 0 1]
2017,32,Coritiba,Avaí,4.0,0.0,1,5.0,0.0,3.0,4.0,20.0,15.0,1.0,4.0,8.0,14.0,0.0,3.0,2.0,23.0,6.0,2.0,3.0,5.0,1.0,0.5,0.0,0.0,[1 0 0]
2017,33,Avaí,Bahia,1.0,2.0,3,19.0,0.0,5.0,7.0,24.0,18.0,2.0,5.0,12.0,16.0,1.0,3.0,0.0,18.0,25.0,2.0,4.0,4.0,0.2,0.08333333333333333,0.5,0.5,[0 0 1]
2017,33,Ponte Preta,Grêmio,0.0,1.0,3,14.0,1.0,9.0,6.0,12.0,19.0,4.0,10.0,16.0,18.0,0.0,1.0,6.0,12.0,14.0,3.0,1.0,7.0,0.0,0.0,1.0,0.14285714285714285,[0 0 1]
2017,33,São Paulo,Chapecoense,2.0,2.0,2,12.0,0.0,3.0,5.0,12.0,8.0,1.0,3.0,8.0,8.0,0.0,0.0,3.0,14.0,14.0,2.0,2.0,5.0,0.6666666666666666,0.25,1.0,0.4,[0 1 0]
2017,33,Atlético-MG,Atlético-GO,3.0,2.0,1,13.0,0.0,3.0,4.0,14.0,18.0,6.0,3.0,7.0,15.0,0.0,1.0,4.0,9.0,12.0,5.0,2.0,6.0,1.0,0.42857142857142855,1.0,0.3333333333333333,[1 0 0]
2017,33,Sport,Botafogo,1.0,2.0,3,20.0,0.0,4.0,7.0,11.0,13.0,2.0,4.0,11.0,13.0,0.0,1.0,2.0,19.0,20.0,4.0,2.0,4.0,0.25,0.09090909090909091,1.0,0.5,[0 0 1]
2017,33,Atlético-PR,Corinthians,0.0,1.0,3,10.0,1.0,2.0,8.0,15.0,11.0,2.0,3.0,11.0,11.0,0.0,2.0,2.0,9.0,11.0,1.0,2.0,4.0,0.0,0.0,0.5,0.25,[0 0 1]
2017,33,Fluminense,Coritiba,2.0,2.0,2,20.0,0.0,1.0,5.0,16.0,11.0,3.0,2.0,7.0,11.0,0.0,5.0,1.0,14.0,20.0,4.0,5.0,6.0,1.0,0.2857142857142857,0.4,0.3333333333333333,[0 1 0]
2017,33,Flamengo,Cruzeiro,2.0,0.0,1,8.0,0.0,3.0,8.0,24.0,16.0,2.0,3.0,11.0,16.0,0.0,2.0,3.0,14.0,10.0,3.0,2.0,5.0,0.6666666666666666,0.18181818181818182,0.0,0.0,[1 0 0]
2017,33,Santos,Vasco,1.0,2.0,3,14.0,0.0,2.0,2.0,17.0,14.0,2.0,2.0,4.0,14.0,2.0,4.0,10.0,16.0,14.0,5.0,6.0,16.0,0.5,0.25,0.3333333333333333,0.125,[0 0 1]
2017,33,Vitória,Palmeiras,3.0,1.0,1,10.0,0.0,2.0,2.0,18.0,20.0,3.0,3.0,5.0,18.0,1.0,2.0,5.0,12.0,10.0,1.0,3.0,8.0,1.0,0.6,0.3333333333333333,0.125,[1 0 0]
2017,34,Botafogo,Atlético-PR,0.0,1.0,3,13.0,0.0,5.0,9.0,19.0,12.0,0.0,5.0,14.0,8.0,0.0,2.0,1.0,18.0,14.0,1.0,2.0,3.0,0.0,0.0,0.5,0.3333333333333333,[0 0 1]
2017,34,Vasco,São Paulo,1.0,1.0,2,13.0,0.0,2.0,12.0,25.0,15.0,2.0,2.0,14.0,15.0,0.0,0.0,5.0,15.0,15.0,2.0,1.0,6.0,0.5,0.07142857142857142,1.0,0.16666666666666666,[0 1 0]
2017,34,Palmeiras,Flamengo,2.0,0.0,1,17.0,1.0,4.0,2.0,19.0,12.0,0.0,5.0,7.0,12.0,0.0,1.0,7.0,14.0,17.0,1.0,1.0,8.0,0.4,0.2857142857142857,0.0,0.0,[1 0 0]
2017,34,Atlético-GO,Sport,2.0,0.0,1,13.0,0.0,1.0,1.0,30.0,20.0,0.0,2.0,3.0,20.0,0.0,3.0,3.0,7.0,15.0,3.0,3.0,6.0,1.0,0.6666666666666666,0.0,0.0,[1 0 0]
2017,34,Grêmio,Vitória,1.0,1.0,2,16.0,0.0,5.0,8.0,11.0,14.0,0.0,5.0,13.0,13.0,0.0,1.0,4.0,15.0,16.0,1.0,1.0,5.0,0.2,0.07692307692307693,1.0,0.2,[0 1 0]
2017,34,Bahia,Atlético-MG,2.0,2.0,2,11.0,0.0,4.0,8.0,30.0,12.0,1.0,4.0,12.0,11.0,0.0,4.0,2.0,24.0,12.0,4.0,4.0,6.0,0.5,0.16666666666666666,0.5,0.3333333333333333,[0 1 0]
2017,34,Corinthians,Avaí,1.0,0.0,1,12.0,0.0,6.0,5.0,14.0,15.0,3.0,6.0,11.0,13.0,0.0,2.0,4.0,13.0,12.0,3.0,2.0,6.0,0.16666666666666666,0.09090909090909091,0.0,0.0,[1 0 0]
2017,34,Cruzeiro,Fluminense,3.0,1.0,1,7.0,0.0,5.0,4.0,18.0,13.0,4.0,5.0,9.0,11.0,0.0,4.0,5.0,15.0,8.0,2.0,4.0,9.0,0.6,0.3333333333333333,0.25,0.1111111111111111,[1 0 0]
2017,34,Coritiba,Ponte Preta,1.0,1.0,2,14.0,0.0,2.0,5.0,15.0,16.0,2.0,2.0,7.0,16.0,0.0,2.0,7.0,9.0,15.0,2.0,2.0,9.0,0.5,0.14285714285714285,0.5,0.1111111111111111,[0 1 0]
2017,34,Chapecoense,Santos,2.0,0.0,1,14.0,0.0,3.0,3.0,19.0,10.0,0.0,3.0,6.0,10.0,1.0,3.0,5.0,10.0,15.0,3.0,4.0,9.0,0.6666666666666666,0.3333333333333333,0.0,0.0,[1 0 0]
2017,35,Ponte Preta,Atlético-PR,2.0,1.0,1,10.0,0.0,3.0,2.0,10.0,12.0,1.0,3.0,5.0,11.0,1.0,1.0,2.0,11.0,10.0,3.0,2.0,4.0,0.6666666666666666,0.4,0.5,0.25,[1 0 0]
2017,35,Grêmio,São Paulo,1.0,0.0,1,12.0,0.0,4.0,4.0,15.0,16.0,1.0,4.0,8.0,15.0,0.0,4.0,2.0,17.0,12.0,3.0,4.0,6.0,0.25,0.125,0.0,0.0,[1 0 0]
2017,35,Cruzeiro,Avaí,2.0,2.0,2,7.0,0.0,6.0,9.0,28.0,10.0,4.0,6.0,15.0,9.0,0.0,1.0,4.0,22.0,8.0,2.0,2.0,6.0,0.3333333333333333,0.13333333333333333,1.0,0.3333333333333333,[0 1 0]
2017,35,Botafogo,Atlético-GO,1.0,2.0,3,16.0,0.0,2.0,9.0,14.0,12.0,1.0,2.0,11.0,11.0,0.0,4.0,4.0,16.0,17.0,3.0,4.0,8.0,0.5,0.09090909090909091,0.5,0.25,[0 0 1]
2017,35,Palmeiras,Sport,5.0,1.0,1,14.0,0.0,0.0,6.0,16.0,7.0,0.0,5.0,11.0,7.0,0.0,6.0,4.0,15.0,15.0,2.0,6.0,10.0,1.0,0.45454545454545453,0.16666666666666666,0.1,[1 0 0]
2017,35,Chapecoense,Vitória,2.0,1.0,1,17.0,1.0,3.0,2.0,7.0,17.0,1.0,4.0,6.0,17.0,1.0,2.0,3.0,14.0,17.0,4.0,3.0,6.0,0.5,0.3333333333333333,0.3333333333333333,0.16666666666666666,[1 0 0]
2017,35,Coritiba,Flamengo,1.0,0.0,1,12.0,0.0,0.0,3.0,13.0,19.0,3.0,1.0,4.0,18.0,0.0,4.0,6.0,18.0,12.0,5.0,4.0,10.0,1.0,0.25,0.0,0.0,[1 0 0]
2017,35,Bahia,Santos,3.0,1.0,1,16.0,0.0,2.0,1.0,17.0,17.0,3.0,3.0,4.0,16.0,1.0,6.0,2.0,21.0,17.0,2.0,7.0,9.0,1.0,0.75,0.14285714285714285,0.1111111111111111,[1 0 0]
2017,35,Vasco,Atlético-MG,1.0,1.0,2,14.0,3.0,8.0,4.0,15.0,12.0,1.0,11.0,15.0,11.0,1.0,4.0,3.0,16.0,17.0,0.0,5.0,8.0,0.09090909090909091,0.06666666666666667,0.2,0.125,[0 1 0]
2017,35,Corinthians,Fluminense,3.0,1.0,1,24.0,2.0,1.0,6.0,6.0,12.0,1.0,3.0,9.0,13.0,0.0,2.0,4.0,13.0,26.0,6.0,2.0,6.0,1.0,0.3333333333333333,0.5,0.16666666666666666,[1 0 0]
2017,36,Fluminense,Ponte Preta,2.0,0.0,1,14.0,2.0,7.0,3.0,11.0,16.0,2.0,9.0,12.0,16.0,0.0,3.0,3.0,6.0,15.0,1.0,3.0,6.0,0.2222222222222222,0.16666666666666666,0.0,0.0,[1 0 0]
2017,36,Flamengo,Corinthians,3.0,0.0,1,14.0,0.0,3.0,1.0,12.0,21.0,4.0,3.0,4.0,19.0,0.0,5.0,4.0,9.0,14.0,4.0,5.0,9.0,1.0,0.75,0.0,0.0,[1 0 0]
2017,36,São Paulo,Botafogo,0.0,0.0,2,14.0,1.0,2.0,1.0,10.0,13.0,2.0,3.0,4.0,13.0,0.0,4.0,3.0,23.0,17.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,[0 1 0]
2017,36,Vitória,Cruzeiro,1.0,1.0,2,4.0,0.0,1.0,6.0,11.0,21.0,3.0,1.0,7.0,20.0,3.0,3.0,10.0,11.0,7.0,2.0,6.0,16.0,1.0,0.14285714285714285,0.16666666666666666,0.0625,[0 1 0]
2017,36,Atlético-GO,Chapecoense,1.0,1.0,2,22.0,0.0,4.0,7.0,14.0,12.0,4.0,4.0,11.0,12.0,0.0,5.0,4.0,14.0,22.0,4.0,5.0,9.0,0.25,0.09090909090909091,0.2,0.1111111111111111,[0 1 0]
2017,36,Sport,Bahia,1.0,0.0,1,17.0,0.0,5.0,7.0,19.0,21.0,4.0,5.0,12.0,21.0,1.0,2.0,3.0,17.0,17.0,3.0,3.0,6.0,0.2,0.08333333333333333,0.0,0.0,[1 0 0]
2017,36,Atlético-MG,Coritiba,3.0,0.0,1,14.0,0.0,3.0,3.0,12.0,10.0,2.0,3.0,6.0,9.0,0.0,3.0,6.0,12.0,15.0,5.0,3.0,9.0,1.0,0.5,0.0,0.0,[1 0 0]
2017,36,Santos,Grêmio,1.0,0.0,1,12.0,0.0,6.0,3.0,21.0,22.0,2.0,6.0,9.0,20.0,1.0,3.0,2.0,13.0,14.0,2.0,4.0,6.0,0.16666666666666666,0.1111111111111111,0.0,0.0,[1 0 0]
2017,36,Atlético-PR,Vasco,3.0,1.0,1,8.0,0.0,3.0,9.0,8.0,7.0,1.0,3.0,12.0,8.0,0.0,4.0,6.0,9.0,8.0,2.0,4.0,10.0,1.0,0.25,0.25,0.1,[1 0 0]
2017,36,Avaí,Palmeiras,2.0,1.0,1,9.0,0.0,2.0,5.0,20.0,9.0,2.0,2.0,7.0,9.0,2.0,7.0,11.0,14.0,10.0,2.0,9.0,20.0,1.0,0.2857142857142857,0.1111111111111111,0.05,[1 0 0]
2017,37,Fluminense,Sport,1.0,2.0,3,18.0,0.0,4.0,3.0,14.0,9.0,4.0,4.0,7.0,9.0,0.0,8.0,4.0,18.0,19.0,2.0,8.0,12.0,0.25,0.14285714285714285,0.25,0.16666666666666666,[0 0 1]
2017,37,Grêmio,Atlético-GO,1.0,1.0,2,15.0,0.0,3.0,2.0,20.0,13.0,2.0,3.0,5.0,11.0,0.0,1.0,6.0,20.0,16.0,3.0,1.0,7.0,0.3333333333333333,0.2,1.0,0.14285714285714285,[0 1 0]
2017,37,Avaí,Atlético-PR,1.0,0.0,1,16.0,0.0,4.0,3.0,13.0,19.0,3.0,4.0,7.0,19.0,0.0,2.0,2.0,9.0,15.0,1.0,2.0,4.0,0.25,0.14285714285714285,0.0,0.0,[1 0 0]
2017,37,Corinthians,Atlético-MG,2.0,2.0,2,10.0,1.0,3.0,8.0,24.0,14.0,4.0,4.0,12.0,12.0,0.0,2.0,6.0,19.0,9.0,1.0,2.0,8.0,0.5,0.16666666666666666,1.0,0.25,[0 1 0]
2017,37,Cruzeiro,Vasco,0.0,1.0,3,20.0,0.0,5.0,7.0,9.0,15.0,3.0,5.0,12.0,13.0,0.0,2.0,2.0,12.0,20.0,2.0,2.0,4.0,0.0,0.0,0.5,0.25,[0 0 1]
2017,37,Coritiba,São Paulo,1.0,2.0,3,11.0,0.0,6.0,4.0,19.0,16.0,4.0,6.0,10.0,15.0,1.0,2.0,1.0,13.0,12.0,1.0,3.0,4.0,0.16666666666666666,0.1,0.6666666666666666,0.5,[0 0 1]
2017,37,Ponte Preta,Vitória,2.0,3.0,3,17.0,0.0,5.0,2.0,12.0,10.0,3.0,5.0,7.0,11.0,0.0,6.0,5.0,8.0,19.0,6.0,6.0,11.0,0.4,0.2857142857142857,0.5,0.2727272727272727,[0 0 1]
2017,37,Flamengo,Santos,1.0,2.0,3,17.0,0.0,8.0,11.0,24.0,14.0,3.0,8.0,19.0,12.0,0.0,0.0,0.0,9.0,17.0,4.0,2.0,2.0,0.125,0.05263157894736842,1.0,1.0,[0 0 1]
2017,37,Bahia,Chapecoense,0.0,1.0,3,20.0,0.0,3.0,4.0,25.0,16.0,4.0,3.0,7.0,14.0,0.0,5.0,2.0,13.0,21.0,3.0,5.0,7.0,0.0,0.0,0.2,0.14285714285714285,[0 0 1]
2017,37,Palmeiras,Botafogo,2.0,0.0,1,16.0,0.0,5.0,5.0,15.0,18.0,3.0,5.0,10.0,17.0,0.0,3.0,7.0,18.0,17.0,4.0,3.0,10.0,0.4,0.2,0.0,0.0,[1 0 0]
2017,38,Botafogo,Cruzeiro,2.0,2.0,2,25.0,1.0,6.0,5.0,15.0,10.0,1.0,7.0,12.0,10.0,0.0,0.0,3.0,6.0,27.0,5.0,2.0,5.0,0.2857142857142857,0.16666666666666666,1.0,0.4,[0 1 0]
2017,38,Vasco,Ponte Preta,2.0,1.0,1,14.0,0.0,6.0,2.0,10.0,18.0,5.0,6.0,8.0,16.0,0.0,0.0,7.0,9.0,15.0,5.0,1.0,8.0,0.3333333333333333,0.25,1.0,0.125,[1 0 0]
2017,38,Santos,Avaí,1.0,1.0,2,11.0,0.0,5.0,10.0,14.0,16.0,2.0,5.0,15.0,16.0,1.0,3.0,4.0,19.0,11.0,1.0,4.0,8.0,0.2,0.06666666666666667,0.25,0.125,[0 1 0]
2017,38,São Paulo,Bahia,1.0,1.0,2,28.0,1.0,3.0,1.0,19.0,20.0,4.0,4.0,5.0,17.0,0.0,2.0,4.0,23.0,29.0,4.0,2.0,6.0,0.25,0.2,0.5,0.16666666666666666,[0 1 0]
2017,38,Atlético-MG,Grêmio,4.0,3.0,1,18.0,1.0,6.0,8.0,24.0,16.0,7.0,7.0,15.0,17.0,0.0,2.0,1.0,12.0,18.0,1.0,3.0,4.0,0.5714285714285714,0.26666666666666666,1.0,0.75,[1 0 0]
2017,38,Atlético-PR,Palmeiras,3.0,0.0,1,13.0,0.0,0.0,0.0,8.0,14.0,3.0,3.0,3.0,15.0,0.0,4.0,10.0,13.0,14.0,5.0,4.0,14.0,1.0,1.0,0.0,0.0,[1 0 0]
2017,38,Sport,Corinthians,1.0,0.0,1,15.0,0.0,3.0,4.0,20.0,19.0,3.0,3.0,7.0,17.0,0.0,4.0,4.0,21.0,18.0,2.0,4.0,8.0,0.3333333333333333,0.14285714285714285,0.0,0.0,[1 0 0]
2017,38,Vitória,Flamengo,1.0,2.0,3,13.0,0.0,4.0,9.0,6.0,16.0,2.0,4.0,13.0,15.0,0.0,1.0,5.0,15.0,13.0,3.0,2.0,7.0,0.25,0.07692307692307693,1.0,0.2857142857142857,[0 0 1]
2017,38,Atlético-GO,Fluminense,1.0,1.0,2,16.0,0.0,3.0,4.0,11.0,16.0,1.0,3.0,7.0,14.0,0.0,7.0,6.0,11.0,18.0,4.0,7.0,13.0,0.3333333333333333,0.14285714285714285,0.14285714285714285,0.07692307692307693,[0 1 0]
2017,38,Chapecoense,Coritiba,2.0,1.0,1,11.0,1.0,7.0,3.0,10.0,18.0,3.0,8.0,11.0,17.0,0.0,2.0,3.0,12.0,10.0,2.0,2.0,5.0,0.25,0.18181818181818182,0.5,0.2,[1 0 0]
2018,1,América-MG,Sport,3.0,0.0,1,12.0,0.0,2.0,8.0,30.0,11.0,1.0,3.0,11.0,12.0,0.0,5.0,6.0,16.0,11.0,3.0,5.0,11.0,1.0,0.2727272727272727,0.0,0.0,[1 0 0]
2018,1,Cruzeiro,Grêmio,0.0,1.0,3,14.0,0.0,6.0,4.0,21.0,21.0,3.0,6.0,10.0,21.0,0.0,2.0,2.0,26.0,15.0,1.0,2.0,4.0,0.0,0.0,0.5,0.25,[0 0 1]
2018,1,Vasco,Atlético-MG,2.0,1.0,1,18.0,1.0,6.0,6.0,17.0,11.0,4.0,7.0,13.0,10.0,1.0,6.0,5.0,22.0,18.0,3.0,7.0,12.0,0.2857142857142857,0.15384615384615385,0.14285714285714285,0.08333333333333333,[1 0 0]
2018,1,Corinthians,Fluminense,2.0,1.0,1,14.0,0.0,0.0,6.0,16.0,13.0,0.0,2.0,8.0,10.0,0.0,4.0,6.0,20.0,14.0,0.0,4.0,10.0,1.0,0.25,0.25,0.1,[1 0 0]
2018,1,Internacional,Bahia,2.0,0.0,1,17.0,0.0,3.0,6.0,26.0,15.0,2.0,3.0,9.0,15.0,0.0,2.0,5.0,19.0,17.0,0.0,2.0,7.0,0.6666666666666666,0.2222222222222222,0.0,0.0,[1 0 0]
2018,1,Atlético-PR,Chapecoense,5.0,1.0,1,17.0,0.0,3.0,6.0,13.0,9.0,1.0,5.0,11.0,10.0,0.0,0.0,7.0,12.0,16.0,3.0,1.0,8.0,1.0,0.45454545454545453,1.0,0.125,[1 0 0]
2018,1,Vitória,Flamengo,2.0,2.0,2,9.0,1.0,4.0,9.0,8.0,24.0,3.0,5.0,14.0,25.0,0.0,3.0,3.0,14.0,10.0,2.0,3.0,6.0,0.4,0.14285714285714285,0.6666666666666666,0.3333333333333333,[0 1 0]
2018,1,Botafogo,Palmeiras,1.0,1.0,2,22.0,0.0,4.0,6.0,19.0,7.0,1.0,4.0,10.0,6.0,0.0,3.0,1.0,17.0,23.0,4.0,3.0,4.0,0.25,0.1,0.3333333333333333,0.25,[0 1 0]
2018,1,São Paulo,Paraná,1.0,0.0,1,13.0,0.0,5.0,3.0,18.0,21.0,4.0,5.0,8.0,19.0,0.0,1.0,5.0,12.0,15.0,2.0,1.0,6.0,0.2,0.125,0.0,0.0,[1 0 0]
2018,1,Santos,Ceará,2.0,0.0,1,5.0,0.0,4.0,13.0,16.0,7.0,0.0,4.0,17.0,7.0,0.0,2.0,3.0,14.0,5.0,1.0,2.0,5.0,0.5,0.11764705882352941,0.0,0.0,[1 0 0]
2018,2,Paraná,Corinthians,0.0,4.0,3,15.0,1.0,7.0,5.0,22.0,17.0,1.0,8.0,13.0,16.0,0.0,0.0,3.0,23.0,15.0,1.0,4.0,7.0,0.0,0.0,1.0,0.5714285714285714,[0 0 1]
2018,2,Atlético-MG,Vitória,2.0,1.0,1,19.0,2.0,3.0,4.0,19.0,21.0,2.0,5.0,9.0,18.0,0.0,4.0,7.0,14.0,19.0,4.0,4.0,11.0,0.4,0.2222222222222222,0.25,0.09090909090909091,[1 0 0]
2018,2,Chapecoense,Vasco,1.0,1.0,2,8.0,0.0,1.0,6.0,13.0,13.0,1.0,1.0,7.0,13.0,0.0,5.0,7.0,13.0,8.0,2.0,5.0,12.0,1.0,0.14285714285714285,0.2,0.08333333333333333,[0 1 0]
2018,2,Bahia,Santos,1.0,0.0,1,19.0,1.0,5.0,6.0,20.0,28.0,4.0,6.0,12.0,28.0,0.0,3.0,5.0,21.0,21.0,3.0,3.0,8.0,0.16666666666666666,0.08333333333333333,0.0,0.0,[1 0 0]
2018,2,Fluminense,Cruzeiro,1.0,0.0,1,18.0,0.0,1.0,0.0,16.0,13.0,3.0,1.0,1.0,13.0,1.0,5.0,4.0,15.0,18.0,2.0,6.0,10.0,1.0,1.0,0.0,0.0,[1 0 0]
2018,2,Ceará,São Paulo,0.0,0.0,2,6.0,0.0,3.0,3.0,25.0,13.0,1.0,3.0,6.0,11.0,0.0,3.0,7.0,22.0,8.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,[0 1 0]
2018,2,Palmeiras,Internacional,1.0,0.0,1,14.0,1.0,2.0,7.0,19.0,14.0,1.0,3.0,10.0,12.0,0.0,2.0,3.0,18.0,15.0,2.0,2.0,5.0,0.3333333333333333,0.1,0.0,0.0,[1 0 0]
2018,2,Flamengo,América-MG,2.0,0.0,1,16.0,0.0,3.0,7.0,19.0,15.0,1.0,3.0,10.0,15.0,1.0,5.0,7.0,11.0,17.0,1.0,6.0,13.0,0.6666666666666666,0.2,0.0,0.0,[1 0 0]
2018,2,Grêmio,Atlético-PR,0.0,0.0,2,15.0,1.0,8.0,10.0,10.0,9.0,3.0,9.0,19.0,9.0,0.0,1.0,4.0,17.0,15.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,[0 1 0]
2018,2,Sport,Botafogo,1.0,1.0,2,14.0,0.0,10.0,5.0,11.0,14.0,1.0,10.0,15.0,13.0,0.0,1.0,6.0,19.0,15.0,3.0,1.0,7.0,0.1,0.06666666666666667,1.0,0.14285714285714285,[0 1 0]
2018,3,Atlético-MG,Corinthians,1.0,0.0,1,13.0,2.0,5.0,5.0,28.0,25.0,4.0,7.0,12.0,24.0,0.0,2.0,1.0,26.0,15.0,3.0,2.0,3.0,0.14285714285714285,0.08333333333333333,0.0,0.0,[1 0 0]
2018,3,Paraná,Sport,1.0,2.0,3,13.0,0.0,11.0,7.0,15.0,14.0,1.0,11.0,18.0,14.0,0.0,2.0,4.0,25.0,14.0,1.0,2.0,6.0,0.09090909090909091,0.05555555555555555,1.0,0.3333333333333333,[0 0 1]
2018,3,Bahia,Atlético-PR,0.0,0.0,2,11.0,1.0,9.0,9.0,20.0,21.0,2.0,10.0,19.0,21.0,1.0,1.0,5.0,14.0,11.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,[0 1 0]
2018,3,Fluminense,São Paulo,1.0,1.0,2,15.0,2.0,3.0,3.0,19.0,17.0,3.0,5.0,8.0,16.0,2.0,2.0,6.0,22.0,15.0,2.0,4.0,10.0,0.2,0.125,0.25,0.1,[0 1 0]
2018,3,Botafogo,Grêmio,2.0,1.0,1,12.0,1.0,5.0,7.0,18.0,14.0,1.0,6.0,13.0,14.0,0.0,2.0,4.0,11.0,12.0,1.0,2.0,6.0,0.3333333333333333,0.15384615384615385,0.5,0.16666666666666666,[1 0 0]
2018,3,Ceará,Flamengo,0.0,3.0,3,10.0,0.0,1.0,4.0,13.0,18.0,1.0,1.0,5.0,18.0,0.0,4.0,7.0,21.0,12.0,2.0,4.0,11.0,0.0,0.0,0.75,0.2727272727272727,[0 0 1]
2018,3,Palmeiras,Chapecoense,0.0,0.0,2,16.0,1.0,5.0,8.0,14.0,16.0,4.0,6.0,14.0,16.0,0.0,0.0,5.0,20.0,16.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,[0 1 0]
